t,row,roll,pitch,yaw,i_arduino,i_servos
43046,793,80.76,3.10,-23.71,-0.01,2.88
43101,795,84.53,2.94,-23.90,0.09,2.03
43156,796,73.96,3.03,-23.78,-0.01,3.86
43211,798,63.24,3.05,-24.10,0.19,4.47
43266,799,67.63,2.97,-24.32,0.04,3.25
43321,801,71.73,2.67,-23.78,-0.06,3.01
43376,802,75.95,1.51,-23.42,0.04,9.24
43431,804,78.66,0.81,-21.53,-0.01,3.50
43493,806,69.36,1.14,-19.26,0.04,7.53
43548,807,72.96,2.27,-18.44,-0.01,2.27
43603,809,75.68,2.80,-18.19,0.19,1.42
43659,810,78.55,2.77,-17.86,-0.15,4.84
43714,812,82.30,2.65,-17.07,-0.01,4.23
43769,813,72.63,2.02,-16.50,-0.11,1.66
43824,815,76.47,1.68,-16.54,-0.01,4.35
43879,816,80.41,1.63,-16.08,-0.06,3.37
43934,818,83.96,1.35,-15.42,0.04,2.52
43990,819,87.46,1.22,-14.96,-0.06,3.01
44045,821,91.19,1.48,-15.09,-0.06,1.66
44100,822,93.98,0.77,-15.27,-0.01,2.52
44155,824,97.13,0.74,-15.34,0.14,2.76
44210,825,100.61,0.67,-15.59,-0.11,1.17
44265,827,103.11,0.67,-16.06,-0.11,5.33
44320,828,105.29,0.47,-15.86,-0.01,2.88
44376,830,108.24,0.04,-15.76,-0.01,3.62
44437,832,110.63,-0.14,-15.99,-0.11,9.48
44492,833,112.90,0.27,-16.54,-0.11,4.72
44547,835,114.97,0.62,-17.22,-0.01,4.11
44602,836,117.03,0.83,-17.60,-0.01,5.70
44657,838,118.43,0.15,-18.07,-0.01,5.94
44712,839,121.13,0.75,-17.96,0.09,5.33
44768,841,123.37,1.06,-18.17,-0.01,6.18
44823,842,125.26,1.52,-18.50,0.04,5.82
44878,844,127.46,1.45,-18.75,-0.01,5.08
44933,845,129.78,1.50,-18.95,-0.06,6.31
44988,847,130.77,1.95,-19.11,-0.11,6.18
45043,848,133.19,1.28,-19.45,0.04,5.21
45099,850,135.86,0.89,-19.56,-0.06,5.57
45160,852,138.63,0.40,-19.82,-0.11,3.74
45215,853,141.59,-0.34,-19.19,-0.01,1.79
45271,855,129.94,-0.51,-18.95,-0.01,2.52
45326,856,118.01,-0.49,-19.68,-0.01,2.88
45381,858,106.01,-0.31,-21.30,-0.01,5.70
45436,859,107.69,0.10,-21.87,-0.01,3.86
45492,861,95.46,0.69,-20.85,0.24,2.88
45547,862,83.56,0.97,-19.21,-0.01,3.50
45602,864,72.84,1.07,-18.23,0.09,2.64
45657,865,75.10,2.02,-17.58,-0.01,3.25
45712,867,77.57,3.32,-17.41,0.09,4.84
45767,868,79.71,3.67,-17.88,-0.06,1.79
45822,870,82.84,2.21,-18.36,-0.01,2.76
45884,872,86.80,1.37,-18.55,-0.01,4.35
45939,873,90.24,0.15,-18.21,-0.01,3.62
45995,875,95.49,-1.00,-17.96,-0.06,2.88
46050,876,86.11,-1.46,-18.36,0.04,3.86
46105,878,90.02,-1.23,-19.02,-0.06,4.60
46160,879,93.84,-0.95,-19.44,0.04,5.21
46215,881,98.00,-1.16,-19.96,-0.06,7.04
46270,882,86.21,-0.89,-20.96,0.14,6.79
46325,884,90.51,-0.06,-22.39,0.14,5.82
46381,885,94.57,0.99,-23.61,0.04,5.82
46436,887,98.40,1.95,-24.76,-0.11,4.96
46491,888,88.08,2.66,-25.79,0.09,5.33
46546,890,77.43,2.35,-26.85,0.04,5.94
46608,892,81.91,1.38,-27.86,0.09,4.84
46663,893,86.27,0.67,-28.31,0.04,3.74
46718,895,76.11,-0.24,-28.15,-0.01,4.60
46774,896,65.86,-0.09,-27.76,0.09,3.50
46829,898,56.44,-0.38,-27.32,-0.11,7.16
46884,899,60.96,-1.43,-27.04,-0.01,4.60
46939,901,65.43,-1.11,-26.40,0.04,4.35
46994,902,69.54,-0.59,-25.55,0.09,5.45
47049,904,59.26,-0.25,-25.22,0.04,4.11
47105,905,48.85,-0.63,-25.17,0.04,4.11
47160,907,53.58,0.38,-25.47,0.09,4.72
47215,908,57.46,0.44,-25.63,0.14,2.27
47270,910,61.71,0.85,-25.63,-0.01,6.92
47325,911,65.95,-0.20,-25.35,-0.01,1.79
47380,913,69.83,-0.36,-25.30,-0.01,1.91
47435,914,73.97,-1.25,-25.78,-0.11,3.13
47490,916,77.98,-1.58,-26.04,0.04,3.74
47545,917,83.06,-2.28,-25.92,-0.01,3.74
47600,919,87.28,-1.84,-26.17,-0.06,7.77
47655,920,91.22,-1.06,-27.15,-0.06,4.60
47711,922,81.29,-0.42,-28.24,0.14,3.01
47766,923,86.48,0.50,-29.01,-0.11,3.74
47821,925,76.95,1.35,-29.86,-0.15,3.25
47876,926,66.56,1.33,-30.80,0.04,2.76
47931,928,57.24,1.41,-30.51,-0.15,3.50
47986,929,48.62,1.17,-29.89,-0.11,3.74
48041,931,39.21,1.22,-29.76,-0.01,5.94
48097,932,30.17,0.84,-29.38,0.04,4.23
48152,934,35.70,0.15,-28.72,-0.01,3.37
48207,935,25.23,0.63,-28.12,-0.01,4.47
48262,937,30.34,1.03,-27.51,-0.20,3.13
48317,938,20.95,1.26,-26.67,0.14,4.23
48372,940,26.54,0.79,-26.62,0.04,4.11
48428,941,31.59,1.01,-26.85,0.09,2.52
48483,943,36.60,1.83,-27.14,-0.06,1.05
48538,944,41.65,2.00,-27.24,-0.01,1.79
48593,946,47.38,1.46,-27.06,0.04,1.42
48648,947,53.04,1.25,-26.57,-0.11,4.11
48703,949,44.92,-1.38,-26.88,0.09,5.21
48758,950,50.30,0.19,-27.27,-0.06,3.25
48813,952,56.46,0.64,-27.91,0.04,5.08
48868,953,62.49,1.97,-28.42,0.14,1.42
48923,955,52.99,2.39,-29.26,-0.15,2.64
48978,956,43.68,2.53,-29.99,-0.01,2.40
49034,958,35.33,2.18,-29.69,-0.01,2.76
49089,959,26.92,2.29,-29.18,0.09,2.88
49144,961,17.87,2.84,-28.59,-0.11,3.37
49199,962,23.57,3.41,-28.35,-0.06,2.76
49254,964,28.63,3.82,-28.27,-0.11,1.42
49309,965,33.28,3.63,-27.75,0.04,3.25
49364,967,38.09,3.19,-27.12,0.09,1.66
49426,969,42.87,3.27,-27.47,0.04,1.42
49481,970,47.49,3.32,-27.72,0.04,0.69
49537,972,52.67,2.81,-27.67,-0.01,0.32
49592,973,58.10,2.93,-27.96,-0.11,2.27
49647,975,63.19,-3.55,-27.77,-0.01,4.47
49702,976,53.91,-1.49,-27.81,-0.01,3.86
49757,978,59.77,-2.02,-28.74,-0.06,4.60
49812,979,65.76,-1.18,-29.15,-0.06,2.40
49867,981,56.74,-0.96,-29.53,0.09,2.88
49922,982,47.86,-0.68,-30.42,-0.11,3.01
49977,984,38.70,-0.72,-31.11,0.04,3.01
50032,985,30.18,-0.54,-31.20,-0.06,2.52
50087,987,22.20,-0.91,-30.77,0.14,3.98
50149,989,13.50,-0.19,-30.67,0.04,2.52
50204,990,5.08,0.14,-30.05,-0.06,3.01
50259,992,10.65,0.90,-29.40,-0.11,1.79
50315,993,15.77,0.30,-29.04,-0.01,2.15
50370,995,21.55,0.92,-28.63,0.04,2.15
50425,996,27.32,1.23,-28.38,-0.11,1.42
50480,998,32.59,2.03,-28.87,-0.06,1.05
50535,999,37.53,1.88,-28.85,-0.01,0.81
50590,1001,43.37,1.64,-28.62,-0.11,3.01
50646,1002,48.90,1.35,-28.45,-0.01,2.03
50701,1004,40.34,1.55,-28.58,0.04,7.41
50756,1005,46.35,1.33,-29.04,-0.06,3.37
50811,1007,52.03,1.51,-29.12,0.04,4.47
50866,1008,58.22,3.14,-29.19,-0.25,5.94
50921,1010,63.21,3.01,-29.84,-0.11,5.21
50976,1011,54.89,4.56,-30.28,-0.01,4.35
51032,1013,46.00,4.87,-31.54,-0.01,5.21
51087,1014,51.57,5.06,-32.43,0.09,4.11
51142,1016,43.97,4.24,-32.13,-0.11,4.11
51197,1017,35.24,4.13,-32.07,-0.06,3.74
51253,1019,26.33,3.94,-31.81,-0.01,3.01
51308,1020,17.26,3.56,-31.09,-0.11,3.13
51363,1022,8.41,3.43,-30.65,-0.11,2.52
51418,1023,14.48,3.10,-29.99,0.09,2.15
51473,1025,19.58,3.49,-29.65,-0.20,3.50
51528,1026,25.06,3.79,-29.78,0.14,1.42
51584,1028,30.05,3.80,-29.77,0.09,1.17
51639,1029,35.36,4.23,-29.41,0.04,1.42
51694,1031,41.23,3.89,-29.06,0.14,2.15
51749,1032,47.28,3.89,-29.19,-0.01,2.88
51804,1034,54.05,3.10,-29.70,0.19,4.35
51859,1035,59.95,3.50,-30.07,0.04,3.37
51914,1037,65.83,3.87,-30.59,0.04,3.98
51976,1039,57.02,4.11,-31.43,0.14,5.45
52031,1040,62.20,4.49,-32.37,-0.11,3.98
52086,1042,67.42,4.37,-32.59,-0.11,3.50
52141,1043,58.74,4.11,-32.56,-0.06,3.62
52196,1045,49.08,4.04,-32.66,-0.06,4.72
52251,1046,40.11,3.75,-32.07,-0.01,3.01
52306,1048,30.61,4.03,-31.45,0.04,3.37
52368,1050,20.71,4.04,-30.93,-0.11,1.30
52423,1051,25.61,4.42,-30.91,0.09,4.84
52478,1053,30.73,4.99,-30.69,-0.06,3.50
52534,1054,36.68,5.65,-30.25,0.04,1.54
52589,1056,42.39,5.64,-30.16,0.19,2.52
52644,1057,47.57,5.89,-30.29,-0.15,1.30
52699,1059,52.74,5.87,-29.92,-0.06,1.05
52754,1060,58.01,6.16,-30.07,-0.01,3.62
52809,1062,63.14,6.20,-30.30,-0.06,5.45
52865,1063,68.31,6.59,-30.22,0.14,5.08
52920,1065,72.88,7.36,-31.18,-0.01,6.79
52975,1066,77.54,7.60,-32.31,-0.01,3.62
53030,1068,82.87,7.53,-32.87,-0.20,3.74
53085,1069,73.47,8.23,-33.64,-0.06,5.08
53140,1071,62.89,7.89,-34.42,-0.11,8.26
53195,1072,54.14,7.42,-34.30,0.04,4.35
53250,1074,45.22,7.26,-34.58,0.04,4.96
53305,1075,36.04,6.61,-34.24,-0.15,4.96
53360,1077,27.14,5.96,-34.08,0.04,4.35
53415,1078,17.66,6.21,-34.47,-0.06,2.64
53471,1080,23.04,4.93,-33.65,-0.06,1.05
53526,1081,14.48,4.12,-32.64,0.04,2.15
53581,1083,19.63,4.57,-32.26,0.09,2.27
53636,1084,25.19,4.35,-31.99,0.04,1.42
53691,1086,30.85,4.40,-31.92,-0.06,4.84
53746,1087,36.25,4.27,-31.00,-0.06,1.42
53801,1089,27.31,4.30,-30.76,-0.15,1.42
53863,1091,33.07,4.00,-30.97,0.04,8.63
53918,1092,39.03,4.38,-30.66,-0.11,2.76
53974,1094,45.18,4.01,-30.79,-0.01,2.76
54029,1095,51.25,4.90,-31.42,0.04,6.31
54084,1097,56.07,5.54,-32.41,-0.11,5.21
54139,1098,61.34,5.13,-33.49,-0.01,4.35
54194,1100,67.02,4.57,-34.77,0.09,5.33
54249,1101,58.00,4.70,-35.00,0.09,3.98
54304,1103,49.66,4.22,-35.48,0.09,2.64
54360,1104,40.78,4.06,-35.73,-0.20,2.40
54415,1106,32.58,4.14,-35.67,-0.01,2.27
54470,1107,24.22,4.26,-35.93,0.14,3.25
54525,1109,15.44,5.19,-36.23,-0.01,4.23
54581,1110,21.66,4.95,-35.70,0.04,3.25
54636,1112,12.95,4.17,-34.70,0.04,5.82
54691,1113,4.30,3.75,-33.87,-0.01,4.23
54746,1115,11.30,3.59,-33.05,-0.06,2.15
54801,1116,17.20,4.22,-32.68,-0.01,4.72
54856,1118,22.67,3.93,-32.53,-0.11,3.98
54912,1119,28.79,4.94,-32.55,0.04,2.76
54967,1121,34.76,4.47,-32.25,0.14,3.86
55022,1122,40.02,5.04,-31.83,0.09,2.64
55077,1124,45.34,5.18,-31.91,0.04,4.35
55132,1125,50.22,5.29,-31.85,0.04,2.03
55187,1127,54.95,5.13,-31.33,0.09,2.40
55242,1128,45.77,5.11,-31.36,-0.11,2.88
55298,1130,50.81,5.06,-31.96,-0.01,3.98
55359,1132,56.14,5.53,-32.10,-0.01,3.86
55414,1133,61.61,5.79,-32.38,-0.11,5.57
55469,1135,66.03,5.74,-33.20,-0.06,4.84
55524,1136,71.05,5.47,-34.13,0.14,4.72
55579,1138,60.86,5.26,-35.26,-0.06,7.41
55634,1139,66.10,4.40,-36.05,0.09,4.72
55690,1141,71.84,4.01,-36.33,-0.01,3.62
55745,1142,77.06,3.68,-36.88,-0.06,4.47
55800,1144,81.42,3.60,-37.06,0.04,2.52
55855,1145,85.44,3.87,-36.97,0.04,0.69
55910,1147,75.49,4.08,-36.93,-0.11,1.17
55965,1148,65.03,4.07,-37.42,0.04,3.25
56020,1150,54.64,4.14,-38.10,-0.11,2.64
56076,1151,58.79,4.81,-37.22,0.04,3.50
56131,1153,49.71,5.04,-35.84,-0.11,2.64
56186,1154,40.32,5.37,-35.41,-0.11,2.76
56241,1156,45.08,5.50,-35.58,0.04,3.13
56296,1157,49.79,6.05,-35.76,0.14,3.13
56351,1159,54.71,5.89,-35.60,-0.01,4.35
56407,1160,45.05,5.17,-35.56,0.09,3.37
56462,1162,36.18,5.16,-35.78,0.04,3.13
56517,1163,42.14,5.10,-35.59,0.04,4.23
56572,1165,32.62,5.19,-35.56,-0.01,1.66
56634,1167,38.34,4.58,-35.30,-0.15,1.42
56689,1168,29.41,4.36,-35.20,0.09,1.66
56744,1170,34.69,4.74,-35.43,-0.01,2.03
56800,1171,40.14,4.63,-35.12,-0.11,1.54
56855,1173,30.95,4.34,-35.46,0.09,4.11
56910,1174,36.40,4.40,-36.07,-0.06,3.74
56965,1176,42.06,4.48,-36.81,-0.01,4.11
57020,1177,47.00,4.57,-37.45,-0.06,4.72
57075,1179,52.04,4.96,-38.18,-0.20,3.98
57131,1180,57.26,4.84,-38.74,-0.11,4.60
57186,1182,47.29,4.69,-39.32,0.04,5.21
57241,1183,52.84,4.67,-39.73,0.04,4.60
57296,1185,58.32,4.22,-39.74,0.14,4.35
57351,1186,63.25,3.20,-39.97,0.09,4.35
57406,1188,67.70,3.11,-40.03,0.04,3.01
57461,1189,72.16,3.29,-39.61,0.09,3.86
57517,1191,77.75,2.25,-38.99,0.04,3.01
57578,1193,67.56,2.39,-39.32,-0.11,2.40
57633,1194,72.47,1.96,-40.08,-0.01,3.13
57688,1196,62.28,1.94,-40.36,-0.11,1.66
57743,1197,52.58,2.04,-40.17,-0.06,3.86
57798,1199,42.72,2.03,-40.21,0.09,3.98
57853,1200,47.52,2.34,-40.47,-0.06,2.88
57909,1202,52.34,2.53,-40.06,-0.01,2.76
t,row,roll,pitch,yaw,i_arduino,i_servos
68761,0,57.34,2.46,-40.06,0.14,5.70
68815,1,62.05,2.25,-39.41,0.04,2.88
68870,3,52.58,4.16,-38.22,-0.06,2.15
68925,4,43.16,5.05,-37.65,-0.01,1.91
68980,6,48.20,5.39,-37.60,-0.15,4.23
69036,7,53.21,5.86,-37.45,-0.06,1.91
69091,9,57.94,5.92,-36.88,0.14,5.08
69146,10,62.79,5.14,-36.04,0.04,2.64
69201,12,52.98,4.68,-36.21,-0.06,3.13
69256,13,57.63,3.88,-36.24,-0.11,3.62
69311,15,61.73,3.76,-36.41,-0.01,2.40
69366,16,52.29,4.03,-36.52,-0.06,3.01
69421,18,56.79,4.23,-36.69,-0.01,4.96
69476,19,61.46,4.23,-36.33,-0.11,2.76
69531,21,65.29,3.38,-36.34,-0.11,3.62
69586,22,69.20,2.70,-36.50,0.09,2.52
69642,24,73.71,2.51,-36.74,0.04,2.40
69697,25,77.52,2.17,-37.42,0.14,3.62
69752,27,80.69,2.19,-36.89,0.04,3.01
69807,28,84.53,1.83,-36.29,-0.01,3.74
69862,30,88.00,2.19,-36.24,0.09,5.94
69917,31,91.10,2.41,-36.45,-0.01,4.35
69972,33,94.53,2.75,-36.86,0.14,4.84
70028,34,97.49,2.91,-37.65,-0.01,4.47
70083,36,99.90,2.66,-38.41,0.24,4.47
70138,37,103.51,3.09,-37.79,0.04,4.96
70193,39,92.20,3.10,-37.66,-0.06,5.70
70248,40,96.19,4.23,-38.21,-0.06,5.45
70303,42,99.62,4.26,-39.03,-0.15,6.31
70359,43,103.37,4.59,-39.40,-0.06,6.06
70414,45,106.33,5.27,-39.62,0.09,6.18
70469,46,109.63,4.38,-40.38,0.09,6.18
70524,48,113.23,3.78,-41.02,-0.25,5.21
70580,49,116.54,3.06,-41.42,-0.06,3.98
70635,51,120.33,2.55,-40.97,0.04,2.40
70690,52,109.57,2.52,-40.70,0.04,1.42
70745,54,98.45,2.36,-41.06,0.04,5.70
70800,55,87.21,2.17,-42.17,0.09,2.76
70855,57,75.53,2.39,-43.00,0.04,1.54
70910,58,78.83,2.59,-42.58,0.09,2.64
70966,60,67.79,3.24,-41.06,-0.01,3.98
71021,61,57.11,3.52,-39.70,0.09,3.13
71076,63,60.97,4.03,-38.91,0.04,3.74
71131,64,63.83,4.58,-38.98,0.04,4.11
71186,66,66.25,4.62,-39.30,-0.01,2.52
71241,67,69.62,4.06,-39.69,-0.06,3.13
71297,69,73.30,1.79,-39.83,0.14,3.37
71358,71,77.62,1.50,-39.66,-0.11,3.98
71413,72,82.62,0.17,-39.32,-0.20,2.76
71469,74,73.00,-0.46,-39.08,0.04,3.62
71524,75,63.68,-1.21,-39.85,-0.01,4.72
71579,77,69.18,-1.06,-40.77,-0.06,7.04
71634,78,74.26,-1.14,-41.62,-0.11,4.96
71690,80,78.20,-0.79,-42.40,-0.01,9.85
71745,81,81.94,-0.04,-43.22,-0.06,5.82
71800,83,86.77,1.05,-44.00,-0.01,5.21
71855,84,90.67,1.82,-44.61,-0.01,6.06
71910,86,94.18,2.69,-45.24,0.04,6.79
71965,87,83.54,2.46,-46.58,-0.06,6.31
72020,89,86.99,2.29,-47.71,0.09,5.70
72076,90,90.68,1.95,-48.18,-0.11,5.57
72131,92,94.85,1.54,-48.25,-0.06,4.23
72186,93,98.96,1.19,-48.33,-0.20,4.96
72241,95,101.86,0.24,-47.84,-0.01,4.60
72296,96,105.14,-0.35,-47.04,0.09,5.82
72351,98,93.40,-0.23,-46.51,-0.01,5.94
72407,99,96.30,-0.07,-45.43,0.19,5.08
72462,101,83.85,-0.52,-44.05,-0.11,4.96
72517,102,86.42,-0.56,-42.67,-0.06,4.47
72572,104,89.41,-0.66,-41.71,-0.06,3.74
72634,106,92.00,-0.42,-41.41,-0.11,4.60
72689,107,94.46,-1.13,-41.87,0.04,2.27
72744,109,97.19,-1.44,-42.28,0.14,1.54
72800,110,99.94,-1.56,-42.09,0.04,2.03
72855,112,103.03,-1.66,-41.46,0.14,1.91
72910,113,106.18,-2.20,-41.53,-0.06,3.37
72965,115,108.94,-2.98,-41.70,0.04,4.84
73020,116,111.78,-2.86,-41.86,0.04,4.11
73075,118,116.15,-2.28,-42.53,0.04,8.99
73131,119,119.12,-1.71,-43.55,-0.06,4.47
73186,121,122.88,-0.29,-44.47,0.04,4.23
73241,122,111.87,0.55,-45.89,-0.06,4.47
73296,124,114.68,0.94,-47.01,-0.01,4.23
73351,125,103.98,0.52,-46.49,-0.11,3.62
73406,127,93.39,0.67,-46.12,-0.01,4.72
73461,128,82.59,0.29,-46.09,0.19,4.60
73517,130,70.73,-0.37,-45.87,-0.01,4.35
73572,131,60.17,-0.74,-45.27,0.14,3.37
73627,133,49.57,-0.64,-44.49,-0.11,2.76
73682,134,39.40,-0.65,-44.12,0.04,3.01
73738,136,43.65,-0.57,-43.77,-0.01,3.37
73793,137,47.49,0.21,-43.10,-0.01,3.50
73848,139,51.73,0.86,-42.84,-0.15,3.01
73903,140,56.60,0.92,-43.08,-0.01,1.17
73958,142,60.84,1.28,-43.41,-0.11,1.30
74013,143,65.51,1.39,-43.15,-0.06,2.15
74068,145,70.42,0.80,-42.92,-0.06,2.52
74124,146,75.33,0.53,-43.07,0.04,3.74
74179,148,80.28,1.53,-42.99,0.09,5.21
74234,149,71.52,1.69,-43.65,0.04,4.23
74289,151,76.72,2.73,-44.28,-0.15,3.98
74344,152,66.64,3.32,-45.15,0.24,3.98
74399,154,70.86,3.86,-46.12,-0.11,2.64
74455,155,61.58,3.36,-45.95,-0.06,3.25
74510,157,52.26,3.49,-45.80,-0.11,4.47
74565,158,42.79,4.02,-45.66,-0.06,2.76
74620,160,33.01,4.45,-45.08,-0.20,3.98
74682,162,22.93,3.92,-44.64,0.09,1.54
74737,163,27.72,4.47,-44.22,0.04,3.01
74792,165,32.99,4.46,-43.52,-0.01,1.66
74848,166,38.22,4.92,-43.72,-0.06,1.42
74903,168,42.80,5.01,-44.24,-0.11,1.54
74958,169,47.64,4.78,-43.83,0.04,1.42
75013,171,52.72,4.25,-43.87,-0.11,1.66
75068,172,57.99,3.72,-43.56,-0.01,3.98
75123,174,63.61,2.67,-43.23,-0.06,5.21
75179,175,54.64,2.95,-43.91,0.19,3.62
75234,177,60.46,4.04,-44.46,0.04,5.70
75289,178,65.92,4.76,-44.59,-0.01,3.50
75344,180,56.83,5.37,-45.80,0.04,3.37
75399,181,47.48,6.11,-46.72,-0.15,2.15
75454,183,39.06,5.85,-46.68,-0.06,4.11
75509,184,30.46,5.93,-46.48,0.04,3.37
75565,186,21.34,5.75,-46.15,-0.15,4.47
75626,188,12.62,5.95,-45.46,0.04,1.79
75681,189,3.90,5.86,-44.92,0.04,3.37
75736,191,9.53,6.31,-44.51,0.09,6.31
75791,192,15.71,6.34,-43.96,-0.01,3.74
75846,194,21.30,6.36,-43.51,-0.06,1.42
75901,195,26.34,5.84,-43.80,-0.11,1.30
75957,197,31.48,5.35,-43.82,-0.11,0.44
76012,198,36.65,5.34,-43.36,-0.11,1.05
76067,200,28.13,5.50,-42.95,-0.06,3.50
76122,201,34.07,5.69,-42.77,0.04,4.23
76177,203,40.14,5.87,-42.48,-0.06,8.02
76232,204,45.75,5.75,-42.89,-0.06,4.23
76288,206,51.29,10.91,-43.26,-0.11,3.01
76343,207,56.65,9.77,-43.72,0.04,4.84
76398,209,61.72,10.99,-44.44,-0.20,4.72
76453,210,67.31,11.17,-44.72,-0.01,3.98
76508,212,57.77,10.77,-45.15,0.04,5.08
76563,213,48.73,9.60,-45.21,-0.11,5.08
76618,215,40.05,8.46,-45.32,-0.01,5.57
76680,217,30.75,7.87,-45.23,-0.06,6.55
76735,218,36.48,7.84,-44.97,-0.06,5.82
76790,220,42.22,7.72,-44.28,0.04,4.60
76845,221,32.75,8.25,-43.73,0.09,4.23
76900,223,23.43,8.08,-43.57,-0.15,3.37
76955,224,28.84,7.58,-43.53,-0.20,2.27
77010,226,34.06,6.68,-43.41,-0.15,0.93
77072,228,39.12,6.63,-43.39,-0.06,1.79
77127,229,44.44,6.29,-43.47,-0.06,4.60
77182,231,50.33,6.12,-43.13,0.09,4.72
77238,232,56.07,6.40,-42.72,0.04,3.86
77293,234,61.68,7.13,-42.77,0.09,3.50
77348,235,67.07,9.05,-43.31,-0.06,4.47
77403,237,71.44,9.78,-44.83,-0.01,4.47
77458,238,75.46,9.51,-45.48,-0.15,4.96
77513,240,66.47,8.57,-44.91,0.04,8.02
77569,241,57.47,7.57,-45.01,0.19,8.14
77624,243,61.92,7.38,-45.43,0.04,6.43
77679,244,66.63,6.94,-44.56,0.09,4.72
77734,246,56.33,7.12,-44.00,-0.01,2.40
77789,247,46.20,6.79,-43.74,-0.06,3.74
77844,249,50.89,6.52,-43.78,-0.06,3.13
77899,250,55.73,6.86,-43.50,-0.06,1.66
77954,252,60.55,7.23,-42.78,-0.06,2.88
78009,253,50.27,6.67,-42.60,-0.06,1.54
78064,255,54.58,6.90,-42.68,0.14,1.54
78119,256,58.93,5.99,-42.16,0.14,1.42
78175,258,63.51,5.89,-41.96,-0.01,2.27
78230,259,68.30,6.35,-42.12,-0.01,4.11
78285,261,73.08,7.01,-42.23,0.04,6.92
78340,262,77.94,7.91,-42.24,-0.11,3.86
78395,264,83.31,7.54,-43.31,0.09,6.55
78450,265,87.75,8.13,-44.52,0.09,5.21
78505,267,77.96,8.03,-45.01,-0.15,3.62
78567,269,67.62,7.34,-45.55,-0.06,8.87
78622,270,58.56,6.85,-45.70,-0.11,6.79
78678,272,48.94,5.74,-45.92,0.04,6.18
78733,273,53.93,4.63,-46.18,0.14,6.67
78788,275,44.42,4.39,-45.91,0.04,5.08
78843,276,35.09,4.79,-45.60,0.04,3.13
78898,278,40.27,4.72,-44.94,-0.01,4.23
78953,279,30.83,5.24,-44.19,-0.06,2.15
79008,281,35.78,6.15,-43.87,-0.01,2.15
79064,282,40.52,6.16,-43.65,-0.15,3.62
79119,284,46.08,6.13,-43.53,-0.06,1.79
79174,285,50.91,6.20,-42.89,-0.01,1.66
79229,287,41.32,6.25,-42.51,-0.06,1.91
79291,289,47.16,5.97,-42.60,-0.20,2.03
79346,290,52.62,6.28,-42.17,-0.01,3.01
79401,292,57.75,6.51,-42.17,-0.11,5.33
79457,293,63.03,7.10,-42.59,-0.06,5.08
79512,295,67.73,7.55,-43.41,-0.11,7.41
79567,296,72.28,7.30,-44.48,0.04,4.23
79622,298,76.64,7.57,-45.31,-0.01,3.98
79677,299,66.98,6.85,-45.21,-0.06,5.82
79732,301,57.71,6.56,-45.80,0.09,5.33
79788,302,62.90,6.04,-46.33,0.04,4.23
79843,304,67.89,5.64,-45.96,0.09,3.01
79898,305,58.17,5.73,-45.91,0.09,2.88
79953,307,48.28,5.75,-46.30,0.04,4.47
80008,308,38.85,5.45,-46.08,0.09,3.86
80063,310,44.11,4.95,-45.26,-0.11,4.11
80118,311,34.52,4.84,-44.13,-0.01,4.96
80173,313,40.81,5.39,-43.51,-0.01,3.50
80228,314,45.99,6.47,-43.08,0.14,1.54
80283,316,50.39,5.97,-42.84,-0.01,5.82
80338,317,55.06,6.55,-42.44,-0.06,2.88
80394,319,59.40,5.69,-42.18,-0.11,1.54
80449,320,63.60,6.13,-41.95,-0.01,3.86
80504,322,68.15,5.98,-41.84,-0.11,2.64
80559,323,72.24,6.17,-41.84,-0.01,2.64
80614,325,76.28,6.70,-41.54,-0.01,3.01
80669,326,66.16,6.69,-41.34,0.09,2.64
80724,328,70.12,6.30,-41.76,-0.11,4.23
80786,330,74.50,6.50,-41.93,0.14,5.45
80841,331,79.10,7.40,-42.51,-0.11,6.43
80897,333,82.71,6.86,-43.75,-0.01,5.45
80952,334,86.91,6.56,-44.12,-0.06,5.94
81007,336,90.76,6.46,-44.53,0.04,5.82
81062,337,79.94,5.66,-45.09,-0.06,6.18
81117,339,70.12,5.09,-45.73,0.04,6.18
81172,340,75.20,4.77,-46.27,-0.01,5.94
81227,342,80.23,4.74,-46.28,-0.06,5.08
81282,343,84.96,4.68,-45.91,-0.01,1.42
81337,345,75.38,4.65,-45.98,0.04,1.30
81392,346,65.41,5.03,-46.58,0.14,2.03
81447,348,55.41,4.65,-47.29,-0.06,3.13
81503,349,45.31,4.93,-47.00,-0.01,3.74
81558,351,36.91,4.65,-46.16,-0.01,3.62
81613,352,28.09,4.98,-45.65,-0.11,2.27
81668,354,33.43,5.23,-45.68,-0.06,2.15
81723,355,38.60,5.30,-45.44,0.09,4.11
81778,357,43.68,5.32,-45.09,0.04,2.40
81833,358,48.66,4.75,-45.12,-0.01,4.35
81889,360,53.22,5.03,-45.53,0.09,3.37
81944,361,58.06,5.01,-45.23,0.04,3.62
81999,363,48.67,4.99,-45.16,-0.01,2.27
82054,364,53.83,4.90,-45.02,0.04,1.30
82109,366,44.49,4.97,-44.69,-0.01,1.17
82164,367,49.47,4.83,-44.90,0.19,2.27
82220,369,54.56,4.16,-44.75,-0.06,2.27
82281,371,59.11,3.80,-45.06,-0.11,3.13
82336,372,63.46,3.94,-45.65,-0.06,4.11
82392,374,67.88,4.14,-46.29,-0.11,4.47
