t,row,roll,pitch,yaw,i_arduino,i_servos
40352,818,54.47,1.30,-0.42,0.10,3.50
40408,820,59.62,1.61,-0.89,-0.05,3.63
40463,821,63.58,1.72,-1.69,-0.05,1.79
40518,823,67.44,1.38,-1.65,0.05,2.04
40573,824,71.33,1.08,-1.84,0.00,1.43
40629,826,75.69,0.69,-2.06,-0.09,1.30
40684,827,79.58,0.43,-2.46,-0.19,3.26
40739,829,82.87,0.06,-2.00,0.20,2.77
40794,830,86.44,0.02,-1.30,-0.05,3.01
40849,832,89.81,0.47,-1.14,-0.05,7.05
40904,833,92.81,0.98,-1.27,0.05,4.48
40960,835,95.93,1.41,-1.62,0.05,6.92
41021,837,98.90,1.33,-2.51,0.00,6.44
41076,838,101.17,1.50,-3.04,0.00,7.29
41132,840,104.70,1.81,-2.70,-0.05,4.11
41187,841,108.09,1.48,-3.00,-0.05,5.46
41242,843,111.09,2.00,-3.37,-0.14,4.85
41297,844,113.79,2.04,-3.22,0.05,5.82
41352,846,102.87,2.88,-3.42,-0.05,8.51
41407,847,106.37,2.84,-5.03,-0.09,7.05
41462,849,109.84,2.76,-7.00,-0.09,10.10
41517,850,113.87,1.75,-8.11,0.10,3.75
41572,852,118.09,1.08,-7.98,0.15,2.89
41627,853,107.31,1.37,-7.33,-0.14,1.06
41682,855,96.68,1.46,-7.72,-0.09,1.06
41738,856,86.01,1.56,-8.53,-0.05,2.16
41793,858,74.75,2.05,-9.65,-0.14,3.63
41848,859,78.01,2.77,-9.29,-0.09,3.01
41903,861,66.95,3.20,-8.16,0.15,3.01
41958,862,55.96,3.74,-6.93,-0.05,3.99
42013,864,45.59,3.93,-6.04,-0.05,4.97
42068,865,49.22,5.17,-5.12,-0.09,4.60
42124,867,52.81,5.36,-4.81,0.10,3.75
42179,868,55.66,5.30,-5.40,-0.05,4.36
42234,870,59.41,3.74,-6.58,0.15,8.15
42289,871,63.38,2.42,-6.72,0.00,3.14
42344,873,68.63,1.57,-6.23,0.00,2.53
42399,874,74.22,-0.24,-6.01,0.00,3.26
42455,876,79.33,-0.92,-6.27,-0.09,3.99
42510,877,83.26,-0.43,-6.63,0.10,4.48
42565,879,73.84,-0.51,-7.38,-0.05,6.80
42620,880,79.11,-0.66,-8.02,-0.19,3.26
42676,882,83.47,-0.37,-8.02,0.00,3.26
42731,883,87.88,-0.33,-8.06,-0.05,4.60
42786,885,78.54,-0.12,-8.64,0.00,5.46
42841,886,82.37,1.00,-9.67,0.15,4.36
42896,888,86.90,2.06,-9.94,0.00,4.60
42951,889,75.96,2.11,-10.10,0.00,3.63
43006,891,66.55,2.01,-10.41,-0.14,3.75
43062,892,57.11,1.78,-10.89,0.10,1.67
43117,894,47.28,1.55,-10.85,-0.05,2.28
43172,895,52.25,1.26,-10.55,0.10,2.77
43227,897,43.03,1.78,-9.72,-0.05,3.63
43282,898,33.59,2.35,-8.92,-0.09,3.50
43337,900,37.95,2.26,-8.40,-0.14,5.09
43393,901,42.93,2.41,-8.17,-0.09,2.04
43448,903,47.13,3.07,-7.72,-0.09,3.63
43503,904,51.86,3.26,-6.74,-0.14,6.19
43558,906,56.54,3.60,-6.42,-0.05,5.46
43613,907,61.53,3.30,-6.43,0.20,6.07
43668,909,66.17,3.04,-6.65,0.00,6.44
43723,910,69.46,1.85,-6.41,0.10,3.63
43778,912,58.87,1.49,-6.37,0.05,3.26
43833,913,63.08,0.62,-6.77,-0.05,1.43
43888,915,68.29,-0.21,-7.31,0.05,1.43
43943,916,73.06,0.05,-7.67,0.00,3.38
43999,918,77.14,-0.90,-7.57,-0.05,3.75
44054,919,82.51,-0.31,-7.48,-0.05,5.21
44109,921,87.14,-0.04,-8.13,0.00,5.21
44164,922,91.47,1.23,-8.55,0.15,4.48
44219,924,81.19,2.08,-10.04,-0.05,3.63
44274,925,85.37,3.06,-11.34,0.00,2.16
44329,927,89.56,2.98,-11.19,-0.09,2.53
44391,929,79.51,2.62,-10.25,-0.05,3.75
44446,930,69.31,2.00,-9.89,0.10,3.50
44502,932,58.28,1.57,-9.87,0.05,2.28
44557,933,47.74,1.32,-9.46,-0.09,4.48
44612,935,52.01,1.50,-8.53,-0.05,3.99
44667,936,41.86,0.92,-7.77,0.05,2.04
44722,938,46.01,1.71,-7.22,-0.09,1.43
44777,939,50.43,2.42,-7.04,0.05,2.53
44832,941,54.65,2.17,-7.42,0.15,1.79
44894,943,59.00,2.86,-7.68,0.00,0.57
44949,944,63.61,2.51,-7.61,0.05,1.55
45004,946,69.20,2.01,-7.70,0.00,1.55
45059,947,74.30,1.76,-7.73,0.05,4.11
45114,949,79.10,1.73,-7.89,0.00,4.73
45169,950,83.44,1.97,-7.91,-0.05,2.65
45224,952,73.78,2.20,-8.35,-0.19,2.40
45286,954,78.62,2.96,-8.98,0.00,1.79
45341,955,68.66,2.63,-9.99,-0.05,2.28
45396,957,72.84,2.55,-10.84,-0.14,1.55
45452,958,63.07,2.51,-10.44,0.00,3.87
45507,960,53.41,2.56,-9.92,0.20,3.14
45562,961,43.13,3.25,-9.51,-0.09,3.50
45617,963,47.30,3.92,-9.16,0.05,3.14
45672,964,51.42,4.64,-8.69,0.10,2.40
45727,966,56.10,4.65,-8.07,0.05,5.58
45783,967,59.79,4.44,-7.91,-0.09,1.18
45838,969,63.41,4.09,-8.40,0.05,1.43
45893,970,67.31,4.10,-8.60,0.05,0.45
45948,972,71.96,3.64,-8.49,0.05,0.81
46004,973,75.73,2.55,-8.42,-0.14,1.06
46059,975,66.46,6.90,-7.95,0.10,4.24
46114,976,71.71,6.03,-8.52,-0.09,3.75
46169,978,77.28,5.90,-9.07,0.05,2.04
46224,979,82.16,6.38,-9.42,-0.09,3.01
46279,981,72.52,6.53,-9.75,-0.05,3.63
46334,982,62.98,7.46,-10.95,-0.05,3.38
46390,984,67.70,7.46,-11.69,0.15,2.04
46445,985,72.33,7.10,-11.48,-0.09,1.91
46500,987,62.71,6.34,-11.18,-0.19,3.75
46555,988,52.28,6.15,-11.18,0.00,2.16
46610,990,56.34,6.43,-10.62,0.10,1.18
46665,991,60.33,5.99,-10.04,0.00,2.53
46721,993,64.54,6.24,-9.66,0.00,3.75
46776,994,67.76,6.66,-8.93,0.05,2.40
46831,996,71.14,6.74,-8.54,-0.05,2.28
46886,997,74.01,6.00,-9.18,0.00,0.08
46941,999,77.36,5.36,-9.22,-0.05,0.57
46996,1000,81.15,5.37,-8.97,-0.09,0.94
47051,1002,84.97,4.94,-8.75,-0.09,1.30
47106,1003,74.53,5.38,-8.53,-0.09,3.87
47161,1005,78.66,5.18,-8.94,-0.05,6.19
47216,1006,82.87,5.14,-9.18,-0.05,4.85
47271,1008,87.58,6.59,-8.86,0.00,4.97
47327,1009,91.64,6.50,-9.15,0.00,4.36
47382,1011,95.76,6.79,-10.43,0.05,4.48
47437,1012,100.12,7.13,-11.68,-0.05,4.11
47492,1014,103.32,7.37,-11.82,-0.05,4.11
47547,1015,92.72,6.81,-11.47,0.10,3.63
47602,1017,82.41,6.29,-11.15,-0.14,4.97
47657,1018,71.32,5.83,-10.69,-0.14,3.63
47713,1020,60.53,5.67,-10.27,0.10,1.79
47768,1021,49.97,5.44,-9.85,0.00,3.50
47823,1023,54.17,5.37,-9.21,0.00,1.18
47878,1024,57.86,5.72,-8.78,0.00,1.91
47933,1026,61.72,5.57,-8.81,-0.05,1.43
47988,1027,65.23,4.87,-8.86,0.05,1.91
48044,1029,69.70,5.28,-8.80,0.15,2.65
48099,1030,73.77,4.91,-8.58,0.10,2.28
48154,1032,78.33,4.83,-8.29,0.15,1.67
48209,1033,82.48,4.72,-8.27,-0.19,3.99
48264,1035,87.04,5.66,-8.65,-0.05,5.09
48319,1036,91.63,5.85,-9.05,0.00,4.36
48374,1038,96.82,5.44,-9.72,-0.09,5.58
48429,1039,100.66,5.73,-11.26,-0.05,3.63
48484,1041,104.26,5.64,-11.73,0.05,3.26
48539,1042,94.20,5.39,-11.05,-0.05,3.14
48594,1044,84.05,4.51,-10.98,-0.09,4.85
48656,1046,73.22,4.71,-10.93,0.00,2.65
48711,1047,62.90,4.27,-10.71,0.00,3.14
48766,1049,52.52,3.87,-10.33,-0.09,1.91
48822,1050,56.34,4.28,-9.87,-0.14,1.30
48877,1052,59.73,5.06,-9.52,0.05,2.77
48932,1053,63.44,5.58,-9.00,0.10,0.81
48987,1055,66.68,5.43,-8.59,0.00,0.94
49042,1056,70.29,5.53,-8.63,-0.14,0.81
49097,1058,73.72,4.88,-8.23,0.05,0.81
49153,1059,77.54,4.79,-7.78,-0.09,1.55
49208,1061,81.72,5.08,-8.00,-0.09,5.21
49263,1062,85.73,5.38,-8.20,0.00,3.50
49318,1064,90.21,6.27,-8.04,-0.19,5.70
49373,1065,94.92,5.35,-8.91,0.00,4.73
49428,1067,98.87,5.86,-10.13,-0.14,4.24
49483,1068,102.88,6.54,-10.29,-0.05,4.36
49538,1070,92.14,6.19,-10.54,0.10,5.21
49593,1071,81.73,5.55,-10.90,-0.05,4.60
49648,1073,71.33,4.41,-11.46,-0.05,4.24
49703,1074,61.21,3.61,-11.91,-0.14,2.89
49759,1076,65.71,3.24,-11.42,-0.14,1.91
49814,1077,55.94,2.91,-10.79,0.05,2.53
49869,1079,46.00,2.80,-11.25,0.00,2.65
49924,1080,50.69,3.25,-10.90,0.15,1.67
49979,1082,55.31,4.55,-9.75,-0.05,3.01
50034,1083,45.96,5.32,-9.39,0.00,1.43
50089,1085,49.86,6.08,-9.48,-0.09,5.09
50151,1087,54.21,6.62,-8.88,-0.05,2.77
50206,1088,44.99,6.67,-8.04,0.10,2.77
50262,1090,35.14,6.19,-7.95,0.00,0.94
50317,1091,40.38,5.99,-7.84,0.05,2.65
50372,1093,45.87,6.63,-7.59,-0.09,2.40
50427,1094,51.12,6.49,-7.73,0.05,4.73
50482,1096,57.27,7.40,-8.08,-0.09,6.19
50537,1097,62.65,6.93,-9.13,-0.14,4.48
50592,1099,52.82,7.12,-10.43,-0.09,7.54
50654,1101,58.76,7.43,-10.75,0.00,4.11
50709,1102,49.57,6.82,-10.73,0.00,4.85
50764,1104,41.34,6.20,-11.38,-0.05,5.21
50819,1105,47.23,5.91,-11.62,0.00,3.01
50874,1107,38.76,5.48,-11.68,-0.14,1.91
50929,1108,30.04,4.87,-12.18,0.15,2.65
50984,1110,20.91,4.16,-12.11,-0.09,5.34
51046,1112,12.15,4.37,-11.66,0.05,3.14
51101,1113,19.39,4.60,-10.79,0.00,5.21
51156,1115,11.45,4.82,-9.96,-0.19,3.38
51212,1116,17.12,5.73,-9.81,-0.09,2.65
51267,1118,22.98,6.18,-9.55,-0.05,5.21
51322,1119,28.56,6.95,-9.08,-0.09,2.16
51377,1121,33.78,6.84,-8.80,-0.05,1.18
51432,1122,38.76,6.90,-8.51,-0.19,3.50
51487,1124,43.97,6.45,-8.30,0.15,2.04
51543,1125,49.08,6.50,-8.19,-0.09,1.55
51598,1127,53.90,5.97,-7.96,-0.09,2.16
51653,1128,59.09,6.06,-7.89,-0.14,2.40
51708,1130,63.67,6.02,-8.17,-0.14,2.28
51770,1132,68.48,5.83,-8.15,0.05,6.92
51825,1133,73.25,6.02,-8.36,0.05,4.97
51880,1135,77.04,5.86,-9.11,0.00,4.36
51936,1136,81.23,5.81,-9.86,-0.05,4.60
51991,1138,85.03,5.36,-10.72,0.05,6.07
52046,1139,89.05,5.15,-11.01,0.00,3.99
52101,1141,94.11,4.41,-11.19,-0.09,5.58
52156,1142,84.24,4.07,-11.96,-0.09,5.09
52211,1144,88.48,3.84,-12.57,-0.09,3.14
52267,1145,92.18,3.61,-12.09,0.00,0.81
52322,1147,82.26,3.55,-11.97,0.20,0.20
52377,1148,71.72,3.59,-12.63,-0.14,1.55
52432,1150,61.54,3.46,-13.59,-0.09,3.26
52487,1151,65.97,3.86,-13.03,0.10,2.89
52542,1153,56.61,4.16,-11.91,0.00,2.77
52597,1154,46.56,4.27,-11.41,-0.14,1.91
52653,1156,51.43,4.44,-11.66,-0.09,1.55
52714,1158,55.75,4.92,-11.70,0.05,5.34
52769,1159,60.47,5.01,-11.24,0.10,3.50
52824,1161,49.84,4.17,-11.47,0.10,2.53
52879,1162,53.96,4.40,-12.16,-0.09,2.53
52934,1164,58.69,4.33,-11.57,-0.05,3.14
52989,1165,48.75,4.41,-10.91,0.10,1.79
53045,1167,39.52,4.61,-10.70,-0.14,2.65
53100,1168,44.65,4.76,-11.09,-0.09,1.67
53155,1170,49.41,4.87,-11.00,-0.09,1.43
53210,1171,54.72,4.06,-10.66,-0.14,1.55
53265,1173,44.82,4.26,-11.30,0.05,2.77
53320,1174,50.14,4.31,-12.15,-0.05,2.77
53376,1176,55.23,3.94,-13.19,-0.05,7.29
53431,1177,60.33,3.73,-13.66,-0.05,3.99
53486,1179,64.47,3.72,-14.09,-0.09,8.15
53541,1180,68.87,2.80,-14.62,-0.09,4.24
53596,1182,73.69,3.44,-14.62,-0.05,3.99
53651,1183,63.82,3.46,-14.36,-0.09,4.85
53706,1185,53.98,2.93,-14.35,-0.05,3.87
53768,1187,45.38,2.24,-14.63,0.05,2.28
53823,1188,50.80,2.33,-14.67,0.10,3.87
53878,1190,42.47,1.55,-14.52,0.00,2.53
53933,1191,34.21,2.11,-14.53,-0.09,2.40
53988,1193,40.00,2.41,-14.66,-0.14,1.18
54043,1194,45.49,2.01,-14.81,0.10,1.79
54098,1196,49.99,2.23,-14.94,-0.14,1.18
54154,1197,40.34,2.06,-14.96,-0.24,3.01
54209,1199,30.74,1.97,-15.46,0.05,5.34
54264,1200,36.46,1.97,-15.77,0.05,2.53
54319,1202,41.82,2.07,-15.41,0.00,3.01
