Calibrando IMU...
IMU lista
Calibrando sensores...
Sensores listos
Sistema listo
t,row,roll,pitch,yaw,i_arduino,i_servos
47380,789,81.86,3.48,-23.93,-0.11,2.35
47435,791,71.74,3.51,-24.09,-0.16,3.45
47490,792,61.83,3.23,-24.53,0.04,2.23
47545,794,52.49,3.05,-24.76,-0.11,1.62
47600,795,42.92,3.26,-24.76,-0.06,3.08
47655,797,33.82,3.75,-24.83,-0.11,2.84
47717,799,38.47,3.63,-25.05,-0.06,2.60
47772,800,43.24,3.68,-24.98,0.04,3.94
47827,802,34.14,3.14,-24.43,-0.06,3.33
47883,803,37.89,1.93,-22.38,-0.01,6.26
47938,805,28.00,1.48,-19.41,0.04,1.13
47993,806,18.96,1.43,-18.35,-0.11,2.11
48048,808,24.23,1.91,-18.18,-0.06,1.37
48103,809,29.55,2.01,-18.01,0.13,1.62
48158,811,34.56,2.03,-17.60,-0.01,2.60
48214,812,40.77,2.49,-16.91,-0.01,2.35
48269,814,32.46,1.86,-16.69,0.13,4.18
48324,815,37.68,2.09,-16.98,0.09,2.23
48379,817,43.02,2.11,-16.88,-0.01,5.53
48434,818,34.42,1.70,-16.49,-0.01,3.08
48489,820,39.64,2.36,-16.52,-0.16,1.99
48544,821,44.63,2.40,-16.78,-0.11,3.33
48600,823,49.93,1.93,-16.72,-0.01,2.11
48661,825,54.83,1.40,-17.28,0.13,1.62
48716,826,59.65,0.70,-17.64,0.09,2.60
48771,828,64.15,0.13,-17.86,-0.01,1.62
48826,829,68.40,-0.15,-17.22,-0.06,2.96
48881,831,58.66,-0.51,-16.99,-0.01,5.65
48936,832,63.58,-0.26,-16.97,-0.01,4.92
48992,834,68.06,0.36,-17.23,-0.06,3.82
49047,835,72.80,0.62,-17.42,-0.01,4.80
49102,837,76.79,0.65,-18.44,-0.01,4.43
49157,838,80.15,0.85,-19.01,-0.01,5.28
49212,840,84.58,1.34,-18.78,-0.11,5.28
49267,841,88.58,1.18,-18.97,0.13,5.16
49323,843,92.60,1.64,-19.40,-0.01,10.05
49378,844,95.80,1.68,-20.16,0.13,5.41
49433,846,99.58,1.69,-20.65,-0.16,4.67
49488,847,102.90,2.48,-21.06,0.04,6.14
49543,849,106.79,1.84,-21.53,0.18,5.16
49598,850,110.56,1.10,-22.19,-0.06,3.94
49653,852,114.39,0.61,-22.54,0.04,4.06
49709,853,118.30,-0.05,-21.77,0.04,1.13
49764,855,107.18,-0.34,-21.53,0.09,0.64
49819,856,96.02,-0.37,-22.29,-0.01,3.82
49874,858,84.12,0.33,-23.94,0.04,2.47
49930,859,87.18,0.61,-24.14,0.04,2.11
49985,861,75.83,1.06,-23.00,-0.11,5.77
50040,862,65.23,1.60,-21.71,-0.06,3.21
50095,864,54.31,2.51,-20.93,0.09,6.38
50150,865,57.72,3.49,-20.18,0.09,4.06
50205,867,62.24,2.63,-19.76,-0.06,3.94
50260,868,65.59,2.38,-19.54,-0.16,4.43
50316,870,68.94,2.10,-20.46,-0.01,4.18
50371,871,72.63,1.04,-20.57,-0.11,2.47
50426,873,76.84,-0.16,-20.29,-0.11,4.31
50481,874,81.89,-1.22,-20.24,-0.06,2.96
50536,876,72.33,-1.80,-20.41,-0.06,2.96
50591,877,76.62,-2.02,-20.98,-0.06,4.31
50647,879,81.58,-2.38,-21.43,0.04,5.65
50702,880,86.53,-2.49,-22.34,-0.06,4.67
50757,882,91.07,-1.71,-22.92,-0.01,7.24
50812,883,94.70,-0.92,-23.47,0.09,4.55
50868,885,99.46,-0.43,-24.83,-0.01,6.38
50923,886,103.02,-0.24,-25.91,0.09,4.31
50978,888,106.54,1.09,-26.54,-0.01,4.31
51033,889,110.13,0.13,-27.10,-0.16,4.43
51088,891,99.64,-0.61,-27.29,-0.01,5.04
51143,892,89.10,-0.81,-27.75,-0.06,3.45
51198,894,78.28,-1.52,-28.09,-0.01,3.21
51260,896,67.70,-1.73,-27.67,-0.01,3.08
51315,897,57.33,-2.03,-27.12,0.04,5.41
51371,899,47.19,-1.53,-26.19,-0.06,6.63
51426,900,51.72,-0.94,-25.50,-0.01,5.77
51481,902,56.18,-0.55,-24.45,0.04,4.18
51536,903,59.12,-1.08,-23.30,0.09,4.92
51591,905,63.15,-1.12,-22.27,0.04,3.21
51646,906,67.30,-0.73,-22.25,0.04,4.31
51701,908,70.79,-0.56,-22.42,-0.01,3.33
51757,909,73.96,-1.33,-22.59,0.09,3.57
51812,911,77.24,-2.48,-22.41,-0.06,1.74
51867,912,80.75,-2.79,-22.18,0.09,1.62
51922,914,84.29,-2.92,-22.45,0.13,1.50
51978,915,88.02,-3.49,-22.58,-0.06,1.99
52033,917,92.43,-4.39,-22.46,-0.21,3.08
52088,918,97.06,-4.41,-22.85,-0.01,4.06
52143,920,101.12,-3.98,-23.34,-0.01,5.53
52198,921,104.78,-2.63,-23.94,-0.01,3.70
52253,923,94.39,-1.19,-24.89,-0.11,6.99
52308,924,84.44,-0.21,-26.40,-0.01,3.94
52364,926,73.89,0.43,-27.60,-0.06,3.21
52419,927,78.87,0.34,-26.89,0.04,2.35
52474,929,69.09,0.12,-26.12,-0.06,3.70
52529,930,58.77,-0.07,-25.94,-0.06,4.31
52584,932,48.82,-0.72,-25.57,0.09,5.41
52639,933,39.26,-1.64,-25.10,-0.06,3.45
52695,935,28.96,-0.90,-24.51,-0.01,1.62
52756,937,34.26,-0.82,-23.80,-0.06,3.70
52811,938,38.47,0.09,-23.19,-0.06,2.84
52866,940,43.39,0.05,-23.01,0.04,1.86
52921,941,47.70,0.45,-23.24,-0.11,2.60
52976,943,52.53,0.22,-23.46,0.09,0.89
53031,944,56.82,0.35,-23.50,0.09,2.60
53087,946,62.36,0.17,-23.71,-0.21,2.72
53142,947,67.60,0.19,-23.47,-0.11,2.84
53197,949,73.02,0.74,-23.50,-0.06,6.63
53252,950,77.47,1.16,-23.81,-0.06,3.08
53307,952,82.87,2.15,-24.17,-0.16,2.72
53362,953,73.33,3.10,-24.57,-0.16,2.84
53417,955,63.35,3.20,-25.64,0.04,2.23
53473,956,67.89,3.43,-26.38,0.13,1.50
53528,958,58.53,3.74,-26.01,-0.06,3.82
53583,959,49.04,3.71,-25.42,0.09,1.99
53638,961,39.13,4.21,-25.07,0.09,2.35
53693,962,44.17,4.91,-24.74,0.13,2.11
53748,964,33.84,4.67,-24.46,-0.06,1.01
53804,965,37.71,5.37,-23.93,-0.06,2.23
53859,967,42.02,5.86,-23.20,-0.01,1.13
53914,968,46.74,6.27,-23.16,0.09,1.50
53969,970,51.36,6.46,-23.60,0.04,2.11
54024,971,55.71,6.21,-23.39,-0.01,0.76
54079,973,60.61,6.10,-23.36,0.04,1.13
54134,974,66.82,4.79,-23.37,0.04,3.45
54189,976,71.81,5.35,-23.01,-0.01,4.55
54244,977,62.55,6.32,-23.65,0.09,3.21
54299,979,68.38,6.78,-24.16,0.04,3.08
54354,980,73.64,7.35,-24.60,-0.01,2.60
54410,982,63.90,8.33,-25.43,0.04,2.84
54465,983,55.05,9.28,-26.05,-0.16,2.23
54520,985,45.93,8.88,-26.51,-0.01,1.74
54575,986,36.76,8.56,-26.27,0.09,3.82
54630,988,27.54,8.57,-26.06,0.04,3.70
54685,989,18.70,8.46,-25.26,-0.01,0.76
54740,991,10.17,8.22,-24.70,-0.21,6.63
54796,992,15.81,9.08,-24.49,-0.01,1.25
54851,994,20.96,9.68,-23.94,0.04,2.23
54906,995,25.79,9.63,-23.45,-0.01,1.37
54961,997,31.16,9.41,-23.24,-0.06,1.74
55016,998,36.45,9.42,-23.36,0.04,0.76
55071,1000,41.79,9.24,-23.53,0.04,1.74
55127,1001,47.13,8.05,-23.35,-0.06,1.50
55182,1003,52.57,7.41,-23.16,-0.06,3.57
55237,1004,58.01,7.32,-23.56,0.04,3.08
55292,1006,63.03,7.16,-23.73,-0.06,2.96
55354,1008,68.21,7.08,-23.81,0.04,2.60
55409,1009,73.47,7.73,-24.52,0.09,4.67
55464,1011,77.89,8.44,-25.52,-0.21,3.08
55520,1012,83.46,8.29,-26.72,-0.06,4.31
55575,1014,72.98,8.33,-27.67,0.04,4.06
55630,1015,63.47,7.30,-27.45,0.04,5.53
55685,1017,54.14,6.55,-27.31,-0.01,6.14
55740,1018,44.46,5.71,-27.47,-0.01,5.90
55795,1020,49.65,5.21,-26.86,0.04,5.16
55851,1021,39.72,4.67,-25.99,-0.21,5.77
55906,1023,29.65,4.63,-25.65,-0.06,3.33
55961,1024,35.15,3.95,-25.02,0.04,2.23
56016,1026,40.24,3.87,-24.56,-0.11,3.21
56071,1027,44.98,4.10,-24.84,-0.16,1.50
56126,1029,50.20,4.47,-25.15,-0.06,0.64
56181,1030,54.85,4.75,-25.06,-0.01,2.72
56237,1032,60.15,4.58,-24.68,-0.06,2.47
56298,1034,66.03,3.83,-24.86,-0.11,3.33
56353,1035,70.99,4.30,-25.35,-0.06,5.04
56408,1037,75.87,5.07,-25.86,-0.21,3.70
56463,1038,67.12,5.61,-26.51,-0.01,4.67
56518,1040,72.09,5.77,-27.55,0.09,3.57
56573,1041,76.85,5.30,-27.89,-0.01,4.31
56629,1043,67.82,5.00,-27.73,0.09,4.43
56684,1044,57.88,4.76,-27.53,-0.01,3.45
56739,1046,48.24,4.72,-26.77,0.18,2.96
56794,1047,38.86,4.15,-26.82,-0.16,5.65
56849,1049,43.51,3.69,-26.89,0.04,3.57
56904,1050,49.03,3.81,-26.52,-0.11,3.21
56960,1052,38.87,4.31,-25.91,-0.01,2.35
57021,1054,43.83,4.50,-25.58,-0.06,1.01
57076,1055,47.80,4.49,-25.11,0.04,1.01
57132,1057,52.34,4.58,-25.04,-0.16,2.35
57187,1058,56.81,3.99,-24.69,0.04,0.40
57242,1060,61.47,4.34,-24.57,0.13,2.11
57297,1061,66.36,4.44,-24.82,0.09,3.82
57352,1063,70.54,4.11,-25.06,-0.01,4.18
57407,1064,60.87,4.79,-25.60,0.04,3.70
57462,1066,66.68,5.57,-26.72,-0.06,5.28
57517,1067,72.24,5.35,-27.55,-0.06,4.31
57572,1069,62.64,5.85,-28.40,0.04,4.18
57627,1070,67.61,4.93,-29.39,0.13,5.65
57682,1072,59.01,4.19,-29.25,-0.21,5.53
57738,1073,49.98,3.04,-29.38,-0.06,4.18
57793,1075,40.64,2.30,-29.34,-0.01,5.77
57848,1076,31.41,2.11,-28.74,-0.06,2.60
57903,1078,22.17,2.01,-28.88,-0.11,4.43
57958,1079,27.89,2.54,-28.81,-0.06,2.35
58013,1081,33.74,2.33,-27.89,-0.01,0.89
58068,1082,38.68,3.12,-27.38,0.04,1.50
58124,1084,44.06,3.58,-27.36,-0.06,2.35
58179,1085,48.59,4.48,-27.08,-0.21,1.86
58234,1087,53.44,4.94,-26.39,0.13,2.11
58289,1088,44.02,4.92,-25.83,-0.06,1.37
58344,1090,48.54,4.50,-25.84,-0.01,1.62
58399,1091,53.36,4.37,-25.60,0.09,2.11
58455,1093,58.46,4.73,-25.40,-0.01,2.60
58510,1094,63.30,4.61,-25.63,0.04,4.80
58565,1096,67.79,5.39,-26.04,-0.01,6.26
58620,1097,73.19,5.70,-27.08,-0.06,4.31
58676,1099,62.96,5.36,-28.50,-0.06,6.38
58731,1100,68.11,5.70,-28.93,0.04,3.94
58786,1102,58.77,6.03,-28.87,0.04,3.33
58841,1103,49.88,5.40,-29.51,-0.01,2.47
58896,1105,40.89,5.33,-29.78,-0.06,3.33
58951,1106,32.45,5.08,-29.77,-0.01,2.47
59006,1108,23.82,4.81,-29.92,0.13,5.16
59062,1109,15.82,4.14,-30.07,-0.06,2.84
59117,1111,7.49,5.08,-29.74,-0.06,8.46
59172,1112,-0.26,4.68,-28.72,-0.01,3.33
59227,1114,6.09,4.74,-27.51,-0.06,1.62
59282,1115,12.64,5.00,-26.34,0.09,3.70
59337,1117,18.34,5.02,-26.38,-0.11,4.55
59393,1118,24.19,5.36,-26.50,-0.11,2.60
59448,1120,29.98,5.91,-25.97,-0.06,3.08
59503,1121,35.91,6.35,-25.56,0.04,3.08
59558,1123,26.96,6.48,-25.27,-0.21,1.62
59613,1124,32.49,6.00,-25.45,-0.01,1.25
59668,1126,37.77,6.18,-25.27,-0.11,2.35
59723,1127,42.89,5.57,-24.63,-0.06,2.84
59778,1129,47.72,5.76,-24.65,0.13,4.31
59833,1130,52.28,5.99,-25.08,-0.06,4.31
59888,1132,57.53,6.66,-25.29,0.04,7.73
59943,1133,62.81,6.94,-26.02,0.09,4.55
59999,1135,66.31,7.26,-27.21,-0.01,5.04
60054,1136,70.85,6.97,-27.93,0.09,6.14
60109,1138,74.87,6.21,-28.55,-0.01,5.65
60164,1139,79.50,5.23,-29.28,-0.01,5.04
60219,1141,70.51,4.55,-30.00,-0.16,4.92
60274,1142,75.75,4.41,-31.00,0.04,5.04
60329,1144,80.79,4.54,-31.37,-0.06,2.96
60391,1146,84.93,4.21,-30.92,-0.01,1.13
60446,1147,74.78,4.08,-31.09,-0.11,2.96
60502,1149,64.54,4.34,-31.83,-0.01,1.25
60557,1150,68.79,4.19,-32.47,-0.01,3.08
60612,1152,58.49,4.38,-31.37,-0.01,3.57
60667,1153,49.44,4.61,-30.04,0.04,2.23
60722,1155,39.75,4.81,-29.60,0.13,3.57
60777,1156,44.47,4.71,-29.67,-0.01,2.60
60832,1158,48.75,5.36,-29.39,-0.11,3.08
60894,1160,53.07,4.95,-29.01,-0.11,3.70
60949,1161,58.20,4.42,-29.52,-0.16,3.57
61004,1163,62.57,4.58,-29.61,-0.06,2.72
61059,1164,67.34,5.00,-29.18,0.09,1.62
61114,1166,57.59,5.05,-28.96,0.09,1.25
61169,1167,47.83,6.72,-28.70,0.09,1.50
61224,1169,38.34,6.82,-28.78,0.04,1.25
61280,1170,43.91,6.62,-28.67,0.18,1.13
61335,1172,48.93,6.62,-28.98,-0.01,4.18
61390,1173,53.83,6.94,-30.10,-0.01,2.96
61445,1175,58.39,7.00,-31.17,-0.01,3.21
61500,1176,63.25,6.77,-32.13,0.04,4.18
61555,1178,67.58,6.56,-33.30,0.04,4.55
61611,1179,59.02,5.53,-34.23,0.04,4.31
61666,1181,64.98,5.31,-35.27,0.13,4.43
61721,1182,69.36,5.72,-35.84,-0.06,4.67
61776,1184,74.03,5.56,-36.16,-0.06,3.70
61831,1185,78.86,5.02,-36.05,0.09,4.92
61886,1187,83.17,4.55,-36.02,-0.01,3.94
61941,1188,86.92,4.73,-36.02,-0.01,4.31
61997,1190,91.15,4.52,-35.58,0.04,5.53
62058,1192,82.56,3.62,-35.19,-0.01,3.45
62113,1193,72.01,4.06,-35.74,-0.06,3.21
62168,1195,62.20,3.52,-36.17,-0.01,2.72
62223,1196,52.61,3.47,-35.71,0.09,4.43
62278,1198,43.26,3.11,-35.67,0.04,4.55
62333,1199,33.94,3.14,-36.34,0.09,3.08
62389,1201,38.74,3.41,-36.53,-0.06,1.86
62444,1202,44.23,3.37,-35.62,0.09,2.11
