time_s,hip_fl_rad,knee_fl_rad,hip_fr_rad,knee_fr_rad,hip_rl_rad,knee_rl_rad,hip_rr_rad,knee_rr_rad,hip_fl_deg,knee_fl_deg,hip_fr_deg,knee_fr_deg,hip_rl_deg,knee_rl_deg,hip_rr_deg,knee_rr_deg
3.825,-1.10983537044522,1.66425253532305,-1.12594950363085,1.65055896950945,-1.07294765124854,1.40607517212682,-0.927087785800344,1.5562269989143,-63.5888826808493,95.3546463179579,-64.5121545028978,94.5700627903537,-61.475372055016,80.5621730409975,-53.1182173644882,89.1652390020994
3.85,-1.12389109223896,1.64482473746601,-1.09769587420891,1.67838457522537,-1.07327424864421,1.41650324639704,-0.943907198822583,1.53900425948166,-64.3942162176406,94.2415154955163,-62.893340781094,96.1643525602709,-61.4940847073876,81.1596576851299,-54.0818987445499,88.1784487209557
3.875,-1.13962989421624,1.62599515959406,-1.06561034843385,1.70808237516873,-1.06893335999415,1.43607977100154,-0.961612529842972,1.52508550674256,-65.2959831455311,93.1626601534405,-61.0549755707248,97.8659111578497,-61.2453701084029,82.2813099225018,-55.0963394869002,87.3809629329193
3.9,-1.15322709022016,1.60595714252036,-1.03262961316987,1.73387889744203,-1.05870703542125,1.44752763313131,-0.97658310233586,1.50855137647542,-66.0750450897678,92.0145663453064,-59.1653186348601,99.3439430102249,-60.659444870445,82.9372241069855,-55.9540901076373,86.4336270506925
3.925,-1.16063670610564,1.58377068863819,-0.998552235921881,1.75766123095824,-1.03737948165472,1.4590597049462,-0.982087100417326,1.48378669139938,-66.499584807819,90.7433761754964,-57.2128287416754,100.706570347676,-59.4374660522847,83.5979631510204,-56.2694459681535,85.0147151148649
3.95,-1.16536625257085,1.56275838778405,-0.964440716925392,1.77706752947305,-1.00776010631085,1.47520659125984,-0.982244387392277,1.45595472524278,-66.7705678592865,89.5394600186948,-55.2583826703963,101.818469348546,-57.7404008532671,84.5231115890697,-56.2784578479905,83.4200609185406
3.975,-1.17605924115181,1.54440399456374,-0.932784409620087,1.80123263628756,-0.983845202769218,1.49691402754851,-0.995119700022114,1.4343671540375,-67.3832309753568,88.4878307516474,-53.4446098668332,103.2030279805,-56.3701778128689,85.7668560724594,-57.0161589215917,82.1831841985399
4,-1.18774737524241,1.52311641897494,-0.900269238065205,1.81177274573461,-0.968902874100366,1.51235020482292,-1.00733631066548,1.41530603557702,-68.0529117291315,87.2681425143439,-51.5816277665946,103.806931767422,-55.5140454440464,86.6512838820991,-57.7161191514114,81.0910625579555
4.025,-1.19972273933408,1.50318286138839,-0.867898749803524,1.81824378527166,-0.952431230458656,1.52508423089593,-1.01725669831175,1.39382506952258,-68.7390495497165,86.1260337939534,-49.7269354084225,104.177695021957,-54.5702897817328,87.3808898322917,-58.2845154946761,79.8602938631726
4.05,-1.20916605030191,1.48457981786647,-0.834567344583393,1.81505058299606,-0.927740943769443,1.53143487866104,-1.0182170197333,1.36377288577547,-69.2801114128026,85.0601579140489,-47.8171865640687,103.994738008434,-53.1556405594729,87.7447551464071,-58.3395378591067,78.1384305693115
4.075,-1.21860067036243,1.46823659577698,-0.802376184198093,1.81901892484864,-0.898092917085675,1.54056387263104,-1.01604286966656,1.33164177836891,-69.82067532358,84.1237602646763,-45.9727689363622,104.222107248252,-51.4569337596018,88.2678079720882,-58.2149682362547,76.2974537238341
4.1,-1.22952079673576,1.45001409365623,-0.77146791804584,1.8272609112014,-0.875049509490172,1.5508063899682,-1.01872813579118,1.30315805470236,-70.4463524765216,83.0796878009892,-44.2018557337711,104.694338281069,-50.1366437587798,88.854660987097,-58.3688226520648,74.665456572924
4.125,-1.23679262764668,1.42767416444298,-0.751457982858522,1.81629932882903,-0.847784126781795,1.55546222519278,-1.01838511722284,1.28062960384915,-70.8629976970498,81.799704142449,-43.0553708992075,104.066285874348,-48.5744524027808,89.1214206955741,-58.3491691358046,73.3746714200669
4.15,-1.24282840435962,1.45399769122779,-0.777840079884582,1.80665371642008,-0.859858353035431,1.53795759845461,-1.04166252543507,1.25395530498273,-71.2088222287846,83.3079311291179,-44.5669537135054,103.513632992496,-49.2662546080002,88.118479461525,-59.6828663843683,71.8463466735506
4.175,-1.23923510702436,1.48106410150255,-0.804873559440433,1.79632993096373,-0.881831045838119,1.52742489746093,-1.05252169624929,1.27482104221659,-71.0029414569389,84.8587222044316,-46.1158579976088,102.922123657248,-50.5251971701316,87.5150001477139,-60.3050510410346,73.0418653534796
4.2,-1.2319447155722,1.51148519231736,-0.831019289628992,1.78444883347297,-0.903488415045981,1.51611630387967,-1.05200317107881,1.30049557298584,-70.5852327957314,86.6017223163043,-47.613897989701,102.241386915044,-51.7660730210987,86.8670654632791,-60.2753417371947,74.5129076075362
4.225,-1.22358140670095,1.5421599766582,-0.857353095065204,1.77134280004295,-0.925300912218975,1.50342299060674,-1.04810216861918,1.32657824216683,-70.1060504946447,88.3592579965084,-49.1227138997146,101.490466513347,-53.0158370497524,86.1397921847025,-60.051830760388,76.0073344700431
4.25,-1.21495709843362,1.57280307843465,-0.8843453039705,1.75697092577114,-0.9479539488498,1.48970904848052,-1.04390293282531,1.35353573341591,-69.6119140297072,90.1149783994887,-50.6692535497236,100.667018773879,-54.3137604418539,85.3540411803835,-59.8112322722188,77.551884944876
4.275,-1.20507566969395,1.60334696452896,-0.912101527812867,1.74154858658915,-0.971558973923433,1.47509814729708,-1.03953616551871,1.381027496208,-69.0457498673643,91.865014162621,-52.2595680311115,99.7833838285321,-55.6662287538735,84.5168982076895,-59.5610349354352,79.1270469242376
4.3,-1.19359065300154,1.63382876502422,-0.940682884737562,1.7253080706071,-0.99613778535392,1.45966362465378,-1.03524975677477,1.40900667631233,-68.387706883252,93.6114926829591,-53.8971591556536,98.8528708056458,-57.0744909142883,83.6325652014296,-59.3154418051392,80.7301358584522
4.325,-1.18026489450165,1.66419258060519,-0.970135649320061,1.70838685982549,-1.02169726030161,1.44341818339088,-1.03135454161152,1.43739764834835,-67.6241971623981,95.3512111656626,-55.5846782612232,97.8833568436081,-58.5389409553615,82.7017699807374,-59.0922624159899,82.3568187323903
4.35,-1.16086765450962,1.69394732619659,-1.00018630765517,1.69093449108341,-1.04775940969503,1.42611692278666,-1.02670554041968,1.46575490629595,-66.5128171766523,97.0560325085349,-57.3064541554146,96.8834097721814,-60.0321921206436,81.7104807678601,-58.8258942687463,83.9815699313515
4.375,-1.13488955440254,1.72217636749811,-1.03084154293001,1.67288645649731,-1.07440266762337,1.40781241169751,-1.02244644226834,1.49426280162926,-65.024381680748,98.673437434813,-59.0628697566434,95.8493335618912,-61.5587383524158,80.6617095364012,-58.5818659201422,85.6149520167509
4.4,-1.10381888042576,1.74036735448172,-1.0617395029716,1.6541080293595,-1.10109168071263,1.38809729557555,-1.01750916849075,1.52244358510199,-63.2441631952517,99.715704214151,-60.8331924625903,94.773408941001,-63.0879061618003,79.5321165900027,-58.2989809703858,87.2295919731103
4.425,-1.07017455987976,1.71606480908144,-1.09141972125061,1.63313739858681,-1.12641045316745,1.36564166517656,-1.01092143321758,1.55031984588336,-61.3164856233808,98.3232709312899,-62.5337437050048,93.5718803039989,-64.5385649659134,78.2455037418349,-57.9215315426835,88.8267840644885
4.45,-1.07503022518145,1.68869747356223,-1.11629308665101,1.62111800703325,-1.1223548468868,1.3740035038413,-0.991418525779924,1.56984707356003,-61.5946947518956,96.7552381095205,-63.9588825647346,92.8832198956646,-64.3061958426655,78.7246018062937,-56.8040972582716,89.9456117959528
4.475,-1.08838573666166,1.67070764002582,-1.10973529720496,1.64611409581076,-1.10402480526874,1.3981383726668,-0.960527391592425,1.5898243580473,-62.3599091929499,95.7244965737416,-63.5831489065402,94.3153902869502,-63.2559618196513,80.1074279290966,-55.0341656449556,91.090225883206
4.5,-1.09809882554582,1.64999049530561,-1.08217035571046,1.67499344405246,-1.08568741878786,1.42235603937162,-0.927136361036499,1.60456575192926,-62.9164281920477,94.5374916177119,-62.0037940963805,95.9700550562884,-62.2053069669967,81.4949980209373,-53.1210005205087,91.9348455367822
4.525,-1.10812883840728,1.63144598271965,-1.04960720767968,1.70328840633296,-1.06758198003558,1.44839143995311,-0.89549669990254,1.58481577444537,-63.4911055974714,93.474969313409,-60.1380631465572,97.5912369764425,-61.1679417402585,82.9867165921892,-51.3081814723088,90.8032551814768
4.55,-1.12425603936728,1.61115289129798,-1.01794343555834,1.71225549639111,-1.08393261108194,1.43600231199555,-0.91306398426855,1.57059231518808,-64.415126147839,92.3122608216743,-58.3238626405402,98.1050133912883,-62.1047638915902,82.2768718483732,-52.3147127239873,89.9883109959575
4.575,-1.142147021422,1.59599746987223,-0.986423517348818,1.74051284851196,-1.08017043874869,1.45113903944836,-0.931308539618568,1.55760700450357,-65.4402039109187,91.4439191372363,-56.517904356537,99.7240404080282,-61.8892072950944,83.1441424470594,-53.3600487446361,89.2443074980689
4.6,-1.15586443459729,1.57747326504334,-0.953258975667192,1.75870567694429,-1.06784786147276,1.45676894999903,-0.945892989698507,1.54072011747975,-66.2261537916997,90.3825603817051,-54.6177160886941,100.766412694606,-61.1831756244596,83.4667125606488,-54.1956761807359,88.2767601424903
4.625,-1.16298738900025,1.55534747160928,-0.919458473717328,1.7776283915002,-1.0447924718474,1.46551388730307,-0.951916643713208,1.51606817911921,-66.6342690166539,89.1148457995555,-52.6810899815432,101.85060437559,-59.8621991038972,83.9677605602767,-54.5408061330253,86.8643081176144
4.65,-1.16798019936865,1.5334175482837,-0.88575316882163,1.79246967608197,-1.0136761366657,1.48352949889104,-0.954035830370912,1.48877969405432,-66.9203359786719,87.8583537479543,-50.7499182638181,102.700947344679,-58.0793644240712,84.9999790696143,-54.6622265845122,85.3007930940903
4.675,-1.17874404419938,1.5136752158393,-0.854425702263088,1.81284265945329,-0.987354755066396,1.50474173766217,-0.969104827668535,1.46810906250918,-67.5370588588065,86.7272014211456,-48.9549866471764,103.868233307946,-56.5712603474776,86.215350825224,-55.52561653116,84.1164531466841
4.7,-1.18992298362193,1.49142032458154,-0.822011868962091,1.81755656525374,-0.967184391442995,1.51823684507506,-0.981862031563634,1.44879951480838,-68.1775649071513,85.4520900785535,-47.0978108011887,104.138320215333,-55.4155836406125,86.9885635240581,-56.2565504727371,83.0100975591214
4.725,-1.20025373783992,1.47113004510025,-0.789514761898696,1.81762917904741,-0.943050631516701,1.52874567834276,-0.98913789432838,1.42443976547996,-68.7694735230289,84.2895426991345,-45.2358637200714,104.142480679245,-54.0328210530539,87.5906753179045,-56.6734267014734,81.6143867326065
4.75,-1.20754258216737,1.45142209428897,-0.756362275490183,1.81259903585595,-0.913345605646362,1.53416855430244,-0.98999419271318,1.39730307552684,-69.1870935405197,83.1603602947973,-43.3363661684987,103.854274704028,-52.3308484403566,87.9013832232166,-56.7224889849263,80.0595689283376
4.775,-1.21632460487148,1.43302174829415,-0.724767856755033,1.81497113608449,-0.883632184278582,1.54423516968681,-0.992235415877178,1.37003635411579,-69.6902663770535,82.1060981277132,-41.5261393188056,103.990186035706,-50.628394801089,88.4781577987227,-56.8509016131703,78.4973008703254
4.8,-1.22459960350354,1.41234685272303,-0.692419005287388,1.80673003154534,-0.853581610264224,1.5526063956638,-0.996307486980031,1.34401917761996,-70.1643888741469,80.9215138696146,-39.672686657614,103.518005527086,-48.9066237381207,88.9577937165545,-57.084214101241,77.0066264622672
4.825,-1.23295330676328,1.39099323766401,-0.664668647423346,1.800252122522,-0.82479108682252,1.56322393332864,-1.00087022287795,1.31817611623466,-70.6430208142347,79.6980418493856,-38.0827082720267,103.146848679979,-47.2570482549386,89.5661338135711,-57.3456396112244,75.5259281151922
4.85,-1.23894661165117,1.36361310255741,-0.673932570696392,1.79397625290401,-0.812493513064601,1.55200579754387,-1.00880647309219,1.29445164876394,-70.9864118896459,78.1292756652797,-38.6134919773052,102.787267838093,-46.5524491803591,88.923381979099,-57.8003532536603,74.1666162579248
4.875,-1.24262142381415,1.38876318585954,-0.701157462564731,1.78588482729017,-0.830041563999173,1.53696808381336,-1.03237667738722,1.26635425949201,-71.196963117088,79.5702692928942,-40.1733633790611,102.323663300177,-47.5578784375906,88.0617844488148,-59.1508264820269,72.5567544373069
4.9,-1.23831197602097,1.4168007897161,-0.726945953683517,1.77525013919782,-0.85121924531374,1.52694062448075,-1.04204534843147,1.28584878420271,-70.9500499465068,81.1767056615343,-41.6509350801781,101.714340556047,-48.7712701967884,87.4872533498175,-59.7048005263625,73.6737084268432
4.925,-1.2318125772448,1.44759419429393,-0.752027734240246,1.76289871264109,-0.872233110742019,1.51603403616015,-1.03690419354421,1.31157176748916,-70.5776618272597,82.9410377806831,-43.088015248752,101.00665594338,-49.9752759970846,86.86235187016,-59.4102340494993,75.1475268056424
4.95,-1.22568753149661,1.4783487080355,-0.777266446499525,1.74947584739616,-0.893412256214074,1.50388758301317,-1.02912096016309,1.33773612506358,-70.2267225565641,84.7031416190519,-44.5340869415538,100.237582415873,-51.188751646327,86.1664113687847,-58.9642876257958,76.646634068328
4.975,-1.21894206964725,1.5089996857601,-0.803070658366201,1.73492520781215,-0.915374627090296,1.49084611043478,-1.02104053769141,1.36483296910074,-69.840236061729,86.4593132806213,-46.0125593751757,99.4038921784933,-52.4471028056356,85.4191900314075,-58.5013135214862,78.1991688697814
5,-1.21040811217499,1.53960338318524,-0.829603277155893,1.71939358021191,-0.93836911762728,1.47711486210859,-1.01258752094019,1.39265060651116,-69.3512763160247,88.212775980577,-47.5327664512545,98.5139954680306,-53.7645900654583,84.6324474548709,-58.0169913374878,79.7930020894237
5.025,-1.19937203760861,1.57013270685042,-0.856931645358866,1.70308387511001,-0.962450898764664,1.46276717344243,-1.00364314155527,1.42109982453186,-68.718955820979,89.9619773779807,-49.0985666102644,97.5795182005888,-55.1443744877881,83.8103854485321,-57.504516148368,81.4230222124573
5.05,-1.18588742985122,1.6006288326077,-0.885124131639337,1.68616359855476,-0.98763803106379,1.44780358515967,-0.994154172859506,1.45007472278647,-67.9463447080914,91.7092766753734,-50.7138770881159,96.6100577657792,-56.5874908665657,82.9530349935585,-56.960838290169,83.0831615942676
5.075,-1.16999046084669,1.63101007714257,-0.914259888336329,1.66866060593154,-1.01400813832836,1.43220295922193,-0.984517266304965,1.47952923366058,-67.0355154770813,93.4499937635762,-52.3832329797736,95.60721015962,-58.0983867181331,82.0591849695636,-56.4086842170318,84.7707807549764
5.1,-1.1493945972093,1.66106412211831,-0.944289132539958,1.65054408349107,-1.04148964433581,1.41585228210191,-0.974831565272379,1.50931590072367,-65.855459415232,95.1719636979823,-54.1037819346092,94.5692098843267,-59.6729610270232,81.1223601784055,-55.8537344262391,86.4774310634525
5.125,-1.12357234202455,1.69044843822081,-0.975178154974939,1.63191197270062,-1.06991301329201,1.39858364784964,-0.96462997760668,1.53917823123979,-64.375953175636,96.855560994534,-55.8735925534185,93.5016685726141,-61.3015001077566,80.1329403177952,-55.2692265086619,88.1884165684512
5.15,-1.09371317127534,1.71651945265944,-1.00685246787728,1.61286358029465,-1.09899780062008,1.38015253006455,-0.95259973550494,1.56883869664199,-62.6651487119458,98.3493200894923,-57.6883970016996,92.410276081243,-62.9679356696903,79.0769150570012,-54.5799444097116,89.8878360543908
5.175,-1.06120034373446,1.72282807566673,-1.03916974584986,1.59292748779796,-1.12869464699752,1.36026946414849,-0.937991976705301,1.59816675501918,-60.802300913817,98.7107775623488,-59.5400406348793,91.2680221212,-64.669439631966,77.9376992962308,-53.7429814823472,91.5682100207174
5.2,-1.02728220401221,1.69374554760437,-1.07119279675809,1.57197459266165,-1.15790213326337,1.33854767548743,-0.918205609952265,1.62683613452319,-58.8589346587966,97.0444714468049,-61.3748262990537,90.0675096613095,-66.3429053251855,76.6931324824768,-52.6093061755002,93.2108444675558
5.225,-1.01694860360913,1.66179985598848,-1.10207765662304,1.55096771068092,-1.18330413465967,1.31246591105007,-0.905053060195495,1.65682210281784,-58.2668629685258,95.2141181435879,-63.1443984201681,88.863903983084,-67.7983327963791,75.1987574579613,-51.8557205846015,94.9289138954524
5.25,-1.04709511298341,1.65341583788288,-1.12896452605219,1.57952608198724,-1.18359278914218,1.32960008514432,-0.876949191193237,1.66045442497733,-59.9941307227235,94.733749290776,-64.6849025627779,90.5001781287037,-67.8148714799647,76.1804733190043,-50.2454875027836,95.137030625023
5.275,-1.0676351657202,1.63846043985059,-1.12218181000865,1.6073891203474,-1.17517825085425,1.34432650177943,-0.844305052409028,1.66871353933728,-61.1709890555178,93.8768681025872,-64.2962815598474,92.096612631152,-67.3327539495148,77.0242348395476,-48.3751161246091,95.6102430203641
5.3,-1.0833761997171,1.62283265559927,-1.09606800042709,1.63692103120899,-1.16046253174551,1.36824444342473,-0.814670972930118,1.650342258608,-62.0728838687123,92.9814620218456,-62.8000704838156,93.7886664844776,-66.4896053520843,78.3946319504634,-46.6772084407123,94.5576461703265
5.325,-1.10069975953034,1.6082174274218,-1.06588799811809,1.66640644737701,-1.14714742311145,1.39266618635224,-0.828313161967688,1.63299432837345,-63.0654507321528,92.144071130656,-61.0708837258146,95.4780563880919,-65.7267058235943,79.793894748563,-47.4588482958847,93.5636829845993
5.35,-1.11768841332488,1.59261749920568,-1.03344481791744,1.69578818572559,-1.13117845682441,1.41274694243489,-0.846311027209292,1.61770628716734,-64.0388288941889,91.2502610831653,-59.2120264263351,97.1615059902231,-64.8117514521599,80.9444373215305,-48.4900500144738,92.6877427464668
5.375,-1.13453057737991,1.57588139704802,-1.00061928094271,1.72445680489644,-1.11350326025963,1.42948215834285,-0.864446429942582,1.60190406294978,-65.0038138124095,90.2913530640315,-57.3312616974325,98.804096873181,-63.7990372869339,81.9032945622967,-49.5291320508613,91.7823419918811
5.4,-1.1501299777762,1.55719608408387,-0.96765179487484,1.75098721407938,-1.09394862954055,1.44284165618568,-0.881482394167419,1.5842835640926,-65.8975936180513,89.2207634923047,-55.4423638845872,100.324177348119,-62.6786394767941,82.6687374051051,-50.5052209008804,90.77276177445
5.425,-1.16243909981208,1.53556265834524,-0.93422183119106,1.77325107573257,-1.07111002883765,1.45261999986869,-0.89505377355334,1.56293522381632,-66.6028543602188,87.9812595010715,-53.526968056231,101.59980265651,-61.3700840465334,83.2289952287699,-51.2828036618645,89.54959197701
5.45,-1.17107041623554,1.51182273912134,-0.900539457996121,1.79082116024737,-1.04376753945479,1.46158382063891,-0.903943408569071,1.53742876196651,-67.0973923629251,86.6210623235603,-51.5971102281764,102.606494344896,-59.803474803514,83.7425843272157,-51.7921422296776,88.0881793627042
5.475,-1.17930044097917,1.48796534437499,-0.867512935622023,1.80414427446587,-1.01366526171154,1.4775484874636,-0.912385730545906,1.5121507835447,-67.568938046023,85.2541342944168,-49.7048298841462,103.369852559586,-58.0787413350951,84.6572923576025,-52.2758516482407,86.6398578845117
5.5,-1.1892202577078,1.46472891062954,-0.835100876934597,1.81279317929871,-0.984412918511804,1.49286425076908,-0.922824748693599,1.48875935737115,-68.1373016781168,83.9227847098675,-47.8477557160263,103.865398303918,-56.4027055288822,85.5348209550282,-52.873963330364,85.2996278879757
5.525,-1.20084996165289,1.44284195248314,-0.8029828126905,1.81900297520648,-0.95677791029363,1.50485017859848,-0.933968539819275,1.4658605546832,-68.8036346311573,82.6687543816994,-46.0075261887096,104.221193401071,-54.8193361911715,86.2215640332008,-53.5124555296406,83.987623138053
5.55,-1.2113427536294,1.42166514950574,-0.770195879883684,1.81720049033528,-0.928139826937315,1.51194598991046,-0.940770847046762,1.4387843312333,-69.4048273267203,81.4554129475142,-44.1289733157,104.117918625315,-53.1784948815108,86.628124073599,-53.902199024727,82.436269809221
5.575,-1.22112934767484,1.40123570861157,-0.737768811114691,1.81158052952679,-0.899242690870721,1.51726423728777,-0.945889228334698,1.41134669057391,-69.9655578613317,80.2848922064665,-42.2710391332562,103.79591858996,-51.5228109448797,86.9328372027249,-54.1954606704644,80.8642087996413
5.6,-1.22902485390519,1.378812118954,-0.710988538493899,1.80042699998782,-0.870418740647859,1.52072924067234,-0.945939828471309,1.39380088838888,-70.4179370454498,79.0001151575543,-40.7366425378751,103.156868420702,-49.8713202482145,87.1313672726596,-54.1983598447351,79.8589083862676
5.625,-1.23743168510108,1.40229855496778,-0.738107269662172,1.79344468508044,-0.880216666608773,1.49946780529855,-0.964644972570279,1.37486680972468,-70.8996129920535,80.3457888169479,-42.290431379567,102.756811245278,-50.4327000537565,85.9131767593512,-55.27008565679,78.7740655898402
5.65,-1.23613686799978,1.42890769625181,-0.769606448498059,1.78344032847077,-0.903151870088726,1.48494478897067,-0.981385214123232,1.37886123568498,-70.8254254369076,81.8703803089902,-44.0952013849911,102.1836038348,-51.7467904154316,85.0810692179643,-56.2292308458038,79.0029293389428
5.675,-1.22928893326757,1.45765857735532,-0.799320872989936,1.7705869730953,-0.92645303317684,1.47117683254012,-0.98201135624662,1.404080149967,-70.4330676783708,83.5176844535035,-45.7977124990358,101.447160819204,-53.0818487181266,84.2922234219735,-56.2651061468493,80.4478666912049
5.7,-1.22089372137806,1.48848100010526,-0.828745457194006,1.75572774688281,-0.950667603759757,1.45725639838697,-0.975381716449475,1.43211862048048,-69.9520574689841,85.2836791914431,-47.4836169878564,100.595789870398,-54.4692414152494,83.494641296008,-55.8852557667809,82.054352715629
5.725,-1.210877070565,1.51918225729513,-0.8583231477215,1.73971791335335,-0.975604745954911,1.44271966330803,-0.965658372442997,1.46077935665037,-69.3781456525394,87.0427316541686,-49.1782938228258,99.6784939784532,-55.8980344161493,82.6617477280851,-55.3281491924559,83.696491935902
5.75,-1.19859398230151,1.54979453263157,-0.888396091293838,1.72269869864122,-1.00157824179253,1.42760078480072,-0.954812689681054,1.49010572528428,-68.6743765356544,88.796685832239,-50.9013465670559,98.7033648048211,-57.3862061068456,81.7954997986454,-54.7067373442588,85.37676908707
5.775,-1.18365061280715,1.58031243193539,-0.919186644445628,1.7048264076315,-1.02874185485237,1.41186128177595,-0.943621065167744,1.51986753404211,-67.818184531923,90.5452326619533,-52.6655153115267,97.6793579597345,-58.9425664915005,80.8936927036926,-54.065504493751,87.0819951195691
5.8,-1.16436734599453,1.61061282974192,-0.950764725350956,1.68619209706625,-1.05708692023822,1.39538665665147,-0.932507313035478,1.54993016146161,-66.7133347283353,92.2813175738349,-54.4748060725246,96.6116906102099,-60.5666191081322,79.9497662149997,-53.4287334020176,88.8044567917805
5.825,-1.13980509975339,1.64063606015671,-0.983181288407435,1.66687982725012,-1.08656313131604,1.37803375701757,-0.922095962459206,1.58008996532843,-65.3060216833568,94.0015219639511,-56.3321383219806,95.5051790569274,-62.2554815989281,78.9555183036634,-52.8322069549661,90.5324862642919
5.85,-1.11086377624516,1.66929886488287,-1.01628300908182,1.64718650426707,-1.11663776004029,1.35944524762456,-0.909700210220753,1.60985616025206,-63.6478059928124,95.6437797037675,-58.228727211244,94.376834765411,-63.9786308952505,77.8904751680045,-52.1219826678129,92.2379636055791
5.875,-1.07911831357468,1.68906564758244,-1.0499300791231,1.62669658660985,-1.1473485202766,1.33950677522894,-0.894321114502296,1.63933844774652,-61.8289249631042,96.7763329270049,-60.1565623175902,93.2028489610815,-65.7382278424294,76.7480848497971,-51.2408253904176,93.9271742494033
5.9,-1.06381362553853,1.66308406252418,-1.08207816702767,1.6032075845708,-1.1776209869666,1.31752286838134,-0.872212096880544,1.6679845810819,-60.9520309318685,95.2876977581065,-61.9985120739374,91.8570282792697,-67.4727124192169,75.4884997702213,-49.9740719915108,95.5684767888895
5.925,-1.09138760463037,1.65261542467995,-1.10793669666729,1.63223656098653,-1.17377142253371,1.33551879443612,-0.854724540790063,1.6432536971412,-62.531903558213,94.6878889923811,-63.4800966867017,93.5202661114757,-67.2521486242483,76.5195903815897,-48.972108833528,94.1515015154596
5.95,-1.10881280842641,1.6400474775791,-1.09435162459292,1.6576200656798,-1.15395240440105,1.34154988769823,-0.837633507291121,1.6614246942961,-63.530294192881,93.9677986663588,-62.7017293924592,94.9746337996506,-66.1166025311536,76.8651465713581,-47.9928647465219,95.1926229619798
5.975,-1.11884969417218,1.61866777526141,-1.06646743568749,1.68692360716853,-1.13332166651005,1.36697795308932,-0.806229453702917,1.67070428468266,-64.1053653855688,92.7428319563094,-61.1040830530326,96.6536030517418,-64.9345483217586,78.3220673994502,-46.1935450163151,95.7243043267397
6,-1.13019173125555,1.5992426614015,-1.03422018830985,1.71509809017086,-1.11377376799196,1.39357647648759,-0.772515524188066,1.64161155229783,-64.755216241527,91.6298549155755,-59.2564518773797,98.2678820177383,-63.8145362383224,79.8460505314509,-44.2618791443127,94.0574135465854
6.025,-1.14493121696921,1.58520789648561,-1.00216147250819,1.74275355490569,-1.09663680960677,1.41919443195337,-0.750641434027823,1.61208475601987,-65.5997265651126,90.8257221194368,-57.4196227653353,99.8524234275171,-62.8326608491595,81.3138512593944,-43.0085860974421,92.3656527373158
6.05,-1.15978979966598,1.57102454883355,-0.969881891888289,1.77014905749096,-1.08052735693883,1.43908013792795,-0.766598192921383,1.59908568147962,-66.4510606431838,90.0130761596064,-55.5701390313626,101.422070103293,-61.9096572010207,82.4532182843761,-43.9228410367509,91.6208606285833
6.075,-1.17270274904905,1.55290832914158,-0.93696473942631,1.7932270046112,-1.06326662211652,1.44971374173715,-0.783883255609973,1.58644554763063,-67.1909181438999,88.9750932305249,-53.6841251217025,102.744339073108,-60.9206899444077,83.0624789036574,-44.9132021774262,90.8966343065558
6.1,-1.18297083400795,1.53124550131744,-0.904067988391378,1.81157779394447,-1.04200738568081,1.45831937162717,-0.799774421872309,1.57153102791449,-67.7792360757267,87.733904623883,-51.7992801277083,103.795761852638,-59.7026254209709,83.5555451764071,-45.8236989357987,90.0420952733563
6.125,-1.18991905877092,1.50576734116076,-0.871087470840492,1.82338429542544,-1.01689787816426,1.46605856291248,-0.813544886130179,1.55384234586514,-68.1773400297533,86.2741135771472,-49.9096356658853,104.472224558313,-58.2639566146208,83.9989681738997,-46.6126884197104,89.0286084467799
6.15,-1.19441973344702,1.47869229346955,-0.838245519245957,1.83024502532517,-0.988008827331962,1.4746344069331,-0.824681746041374,1.53379676357007,-68.4352096936551,84.7228276143252,-48.0279304485456,104.865315425947,-56.6087359277911,84.4903278420437,-47.2507834896503,87.8800811833897
6.175,-1.19790770394467,1.45140758718249,-0.805695342119976,1.83408584992699,-0.956241985032284,1.48663957239313,-0.833940732712561,1.51217098865814,-68.6350556822364,83.159529098823,-46.1629426768236,105.085378465481,-54.7886299355619,85.17817315526,-47.7812843484772,86.6410155522367
6.2,-1.2022932567954,1.42405672351685,-0.773809492183118,1.8382329476413,-0.924778807646085,1.49929464313036,-0.844781393234532,1.49217405686602,-68.8863293514151,81.5924400447438,-44.3360180492541,105.322989661739,-52.9859226612613,85.9032552979428,-48.4024084435202,85.4952757573372
6.225,-1.20844164591916,1.39782829284307,-0.741998116196575,1.83803759584321,-0.894273317861648,1.50982456218266,-0.856680376320625,1.47301950058389,-69.2386060990102,80.0896616638851,-42.5133604647214,105.311796828188,-51.2380868446336,86.5065752182537,-49.0841699548509,84.3978005239253
6.25,-1.21536767934685,1.37289925490191,-0.710135808900547,1.83130275156039,-0.864662201009688,1.51777192755508,-0.868143109249602,1.45377871626666,-69.6354385831835,78.661333002535,-40.6877847311101,104.925918675105,-49.5414948223475,86.9619257123421,-49.7409361733669,83.2953847880264
6.275,-1.2207362522993,1.34765907615544,-0.67781076290213,1.81113647671863,-0.834564521066041,1.52148910745234,-0.873934265238313,1.44261530685648,-69.943035155367,77.2151772862065,-38.8356960228346,103.770476238172,-47.817024788441,87.1749044321459,-50.072744970022,82.6557685438465
6.3,-1.22419438210709,1.32074517197287,-0.651216558285296,1.7900518732434,-0.804755731137069,1.52399312478481,-0.869058988840993,1.44656897697074,-70.141171398362,75.6731241663257,-37.3119603387826,102.562417446334,-46.1091069331189,87.318374057124,-49.7934122084958,82.8822971549805
